task,controller,base_slew_weight,filter,filter_kind,filter_width,filter_sigma,eval_strength,seed,final_fidelity,tail_infidelity_mean,tail_stability_range,segments,horizon_steps,beam_width,design_seconds,pulse_energy,rms_slew,max_step,total_variation,high_frequency_fraction
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,27,0.9982906408716665,0.003474886120775272,0.005577493701074965,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,28,0.9928611479245288,0.012784074308131256,0.01474401412287174,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,29,0.9935397333500942,0.011896653144701026,0.014494799013209048,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,30,0.9946888905132971,0.01388643664459862,0.018331885119600155,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,31,0.9941031175840047,0.013374778895369276,0.02061904260986025,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,32,0.9967054621047216,0.005388259799127408,0.005376091638498615,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,33,0.9957524415669503,0.005220127160522969,0.00886701416464919,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,34,0.9989921782863833,0.006140305425284465,0.014564340412412502,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,35,0.992332535647817,0.014233830713107397,0.019307162003546763,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,36,0.9964886511587723,0.00930972689862346,0.011880509969580233,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,37,0.9920630251500101,0.019623388500264502,0.027917347536587034,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,38,0.9946122449261744,0.00965445687847431,0.009609741412767048,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,39,0.995014852994131,0.004292003944031508,0.004724309921464331,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,40,0.9990894347490799,0.004526030039615176,0.006887486413646227,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,41,0.9915108196245304,0.014107466329151146,0.015878290318880328,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,42,0.9957836061444787,0.0040055476274179535,0.006931911034519178,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,43,0.9954878106094178,0.008555974861211069,0.012295151387189951,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,44,0.994662289921263,0.009411509669693662,0.009416049798226411,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,45,0.9989856850797053,0.0025970229616107013,0.0031760568854443116,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,46,0.9898200635655977,0.007804684892043872,0.009001104007507643,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,47,0.9977752178194429,0.011022261543775263,0.021774123314366012,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,48,0.9910509577661107,0.005977353625125688,0.00641019193329273,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,49,0.9959190837703953,0.0017005006944991528,0.0029985602684607926,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,50,0.9962855240658025,0.005505056307283562,0.009667555538970918,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,51,0.9991044767897356,0.0033035233126288933,0.004530800549400027,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,52,0.9909414615594984,0.014042178403346274,0.01555703656820584,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,53,0.9978302138435042,0.004351072781619622,0.009469784541925486,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,54,0.9967396297277238,0.012253095565570339,0.021653643535494038,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,55,0.9916992905216726,0.006355735045816939,0.005155964638091981,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,56,0.9960033324286279,0.012385861981286848,0.021890130263845453,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,57,0.9984677431351874,0.006276126031649048,0.013283755327806568,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,58,0.997802619845377,0.011484833028968343,0.022867636681267012,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,none,none,1,0.0,0.08,59,0.9932789411675507,0.011234986578384244,0.015456505002145682,60,4,8,48.50352230691351,0.45416666666666666,0.5162297996034058,3.0,15.211697499850114,0.06321912863778148
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,10,0.9993703680280903,0.003398547036706543,0.006042686206163883,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,11,0.9988982903607453,0.0055895717262303395,0.009550842081383237,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,12,0.9987881743478421,0.004565948464127236,0.007174436610975388,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,13,0.9832603799645208,0.013874194938845657,0.011389405553577037,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,14,0.9891575077128574,0.020461072603312928,0.024811152592522867,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,15,0.9979022752905005,0.0036808212509904345,0.004309404407302209,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,16,0.9974322707528169,0.01017095849119289,0.017883278169438688,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,17,0.9916361171091913,0.018641664210611274,0.022036546584815908,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,18,0.9931778881742961,0.005019183529325366,0.005988462983013143,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,19,0.9970439546861951,0.0045365738617706005,0.005637229535428556,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,20,0.9982295572619301,0.0078050095806488405,0.013795003948039897,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,21,0.9974218179352541,0.009396017649119818,0.017057103806336182,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,22,0.9989155118896281,0.003933008537071143,0.006162977924851987,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,23,0.9929961169345626,0.014341543730428917,0.014715591427166386,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,24,0.9915565541263198,0.02081879476048288,0.02740309000378305,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,25,0.9913778277450283,0.02246021766125567,0.031841414953261316,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,26,0.9950993453161929,0.002931955352711709,0.0031405242519252363,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,27,0.9967440361479157,0.008400909824545418,0.010445737404218502,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,28,0.9972287603788133,0.006450802791430015,0.008939757714581997,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,29,0.9976176143811263,0.006126079769225941,0.009366186246037689,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,30,0.9931944545596965,0.016928408492930775,0.021452783306143086,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,31,0.9973239952194959,0.010969380986790157,0.019504652078044193,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,32,0.9966588517325267,0.008195234863743654,0.008925949161817326,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,33,0.9880076840052409,0.012384095207699512,0.012892036511945149,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,34,0.9946737550112088,0.009982843401556623,0.01598552174812462,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,35,0.9966589506828427,0.010407297381829559,0.016902195879377913,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,36,0.9989187509678927,0.004212291902234113,0.0069390490755940615,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,37,0.9888335357907501,0.023572473005900724,0.03002445976651602,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,38,0.9900496110935126,0.01616482205212486,0.014497781237584828,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,39,0.9990147802804434,0.0036955484545373282,0.005440613041048481,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,40,0.9987383098372791,0.0024932998123750735,0.0036940271809102754,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,41,0.996415609838065,0.007481405059519126,0.009880025845574458,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,42,0.9879958612990057,0.010074764652383165,0.01080391475182807,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,43,0.9973951697744744,0.008001385816374159,0.013346317582107248,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,44,0.9898940731403705,0.016110701258277047,0.01439813809544599,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,45,0.9959941658644116,0.0019308457188263845,0.0029023926437125036,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,46,0.9959135248344855,0.0029136575028989756,0.004571708739292024,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,47,0.998517927361313,0.010331926404775581,0.02102757483710771,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,48,0.997118337812629,0.0021880495340369,0.002311780969572408,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,49,0.999166609803967,0.0017722887497062438,0.0019835098190957856,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,50,0.9890054830094587,0.012867350294403659,0.014036526467632426,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,51,0.9971203800764138,0.0016605853602572264,0.0019751654222653903,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,52,0.9961555856492407,0.007327278894461249,0.009696050002952483,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,53,0.9913850334584725,0.009398663379594248,0.011865103190181747,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,54,0.9973230786122871,0.010538079016428585,0.018982922204226704,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,55,0.9848046655988633,0.01136656791472982,0.008414306682728911,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,56,0.9976892134178094,0.011343065698224119,0.021469577011285157,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,57,0.9981810772165685,0.009354812480909054,0.01765375874397046,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,58,0.9982610735676121,0.011223611227070598,0.022488125125482705,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar3,boxcar,3,0.0,0.08,59,0.9975209083440927,0.008895196097423166,0.015148449094408378,60,4,8,48.50352230691351,0.39819234001365966,0.4076739612157295,2.6666666666666665,11.426508152740467,0.038973779774260225
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,10,0.9930524458887515,0.0025417653530795605,0.006614556179986186,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,11,0.9589901491192678,0.05068523098717821,0.018297620879012877,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,12,0.9637312781362591,0.04489027326584695,0.014764627925379026,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,13,0.9393944930510586,0.048233683127679845,0.030389017676679897,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,14,0.9884014657902845,0.021046477018383154,0.022530994212348054,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,15,0.9617348784818676,0.02320456510994923,0.026433566012754484,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,16,0.950211704886027,0.05551503130424926,0.015143270259102892,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,17,0.9870085383949694,0.02209167017179087,0.023674765257041375,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,18,0.9389953962721501,0.0427613637222941,0.03410594977706305,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,19,0.9718544969806541,0.03177963036846765,0.010542113239742523,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,20,0.954143395320719,0.05449375934699389,0.017731643343280035,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,21,0.999575155912385,0.005038672743849393,0.011316295196634907,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,22,0.9940569533967125,0.003145436711952537,0.004807909412511191,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,23,0.9793023937013219,0.029051872108736634,0.02305950841521842,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,24,0.9905736019270724,0.019796281198250394,0.025081067462156104,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,25,0.9918331899098054,0.020382309566330546,0.027472179883814674,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,26,0.9509719386938555,0.03019976887646824,0.03319114787788324,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,27,0.9562335713617542,0.053888113562332175,0.02719821737944028,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,28,0.9849232047043921,0.008461362014366425,0.011063147561059972,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,29,0.9913014425530583,0.00401927305400213,0.007818123142328104,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,30,0.9906868262125782,0.01826163435723726,0.02209654396945049,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,31,0.9476365132296325,0.056538883820525916,0.01646295262233921,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,32,0.9833553641847569,0.0247804141762663,0.018663621513945405,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,33,0.926230869928595,0.0653102501155973,0.03622376692568274,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
H,bandwidth_filtered_beam_horizon,0.005,boxcar7,boxcar,7,0.0,0.08,34,0.9264078571161153,0.06907804057925496,0.033465728162191954,60,4,8,48.50352230691351,0.3380097009195866,0.31791542890393404,2.2142857142857144,8.534438960961657,0.030257467039114146
