task,method,net_index,coeff_x,coeff_y,coeff_z,coeff_norm,ball_radius,points_per_axis,grid_spacing,covering_radius,final_fidelity,final_infidelity,pulse_energy,design_seconds,time_horizon
Z,terminal_value_shifted,1215,0.01333333333333,-0.06666666666667,-0.04,0.07888106377466379,0.08,13,0.013333333333333336,0.011547005383792518,0.994240665733793,0.005759334266207006,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1216,0.01333333333333,-0.06666666666667,-0.02666666666667,0.0730296743340258,0.08,13,0.013333333333333336,0.011547005383792518,0.9939539078356068,0.006046092164393224,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1217,0.01333333333333,-0.06666666666667,-0.01333333333333,0.06928203230275701,0.08,13,0.013333333333333336,0.011547005383792518,0.9936519850377831,0.00634801496221693,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1218,0.01333333333333,-0.06666666666667,0.0,0.06798692684790641,0.08,13,0.013333333333333336,0.011547005383792518,0.9933376554232171,0.0066623445767829415,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1219,0.01333333333333,-0.06666666666667,0.01333333333333,0.06928203230275701,0.08,13,0.013333333333333336,0.011547005383792518,0.9930140210870444,0.006985978912955604,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1220,0.01333333333333,-0.06666666666667,0.02666666666667,0.0730296743340258,0.08,13,0.013333333333333336,0.011547005383792518,0.9926845347977619,0.007315465202238136,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1221,0.01333333333333,-0.06666666666667,0.04,0.07888106377466379,0.08,13,0.013333333333333336,0.011547005383792518,0.992352997163748,0.00764700283625197,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1222,0.01333333333333,-0.05333333333333,-0.05333333333333,0.07659416862050183,0.08,13,0.013333333333333336,0.011547005383792518,0.9962152547610632,0.003784745238936793,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1223,0.01333333333333,-0.05333333333333,-0.04,0.06798692684790053,0.08,13,0.013333333333333336,0.011547005383792518,0.9959708404233298,0.0040291595766701604,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1224,0.01333333333333,-0.05333333333333,-0.02666666666667,0.06110100926607569,0.08,13,0.013333333333333336,0.011547005383792518,0.9957081012897662,0.004291898710233832,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1225,0.01333333333333,-0.05333333333333,-0.01333333333333,0.05656854249491909,0.08,13,0.013333333333333336,0.011547005383792518,0.9954288267757546,0.004571173224245384,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1226,0.01333333333333,-0.05333333333333,0.0,0.0549747416748981,0.08,13,0.013333333333333336,0.011547005383792518,0.9951351912427193,0.004864808757280681,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1227,0.01333333333333,-0.05333333333333,0.01333333333333,0.05656854249491909,0.08,13,0.013333333333333336,0.011547005383792518,0.9948297698832322,0.00517023011676776,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1228,0.01333333333333,-0.05333333333333,0.02666666666667,0.06110100926607569,0.08,13,0.013333333333333336,0.011547005383792518,0.9945155449031968,0.005484455096803176,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1229,0.01333333333333,-0.05333333333333,0.04,0.06798692684790053,0.08,13,0.013333333333333336,0.011547005383792518,0.9941959019166744,0.005804098083325604,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1230,0.01333333333333,-0.05333333333333,0.05333333333333,0.07659416862050183,0.08,13,0.013333333333333336,0.011547005383792518,0.993874616480985,0.006125383519015037,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1231,0.01333333333333,-0.04,-0.06666666666667,0.07888106377466379,0.08,13,0.013333333333333336,0.011547005383792518,0.9977265183984195,0.0022734816015804737,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1232,0.01333333333333,-0.04,-0.05333333333333,0.06798692684790053,0.08,13,0.013333333333333336,0.011547005383792518,0.9975410808223713,0.002458919177628749,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1233,0.01333333333333,-0.04,-0.04,0.05811865258054155,0.08,13,0.013333333333333336,0.011547005383792518,0.9973357679766334,0.0026642320233666306,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1234,0.01333333333333,-0.04,-0.02666666666667,0.04988876515698678,0.08,13,0.013333333333333336,0.011547005383792518,0.9971112990479933,0.002888700952006662,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1235,0.01333333333333,-0.04,-0.01333333333333,0.044221663871403326,0.08,13,0.013333333333333336,0.011547005383792518,0.9968688057000025,0.0031311942999975306,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1236,0.01333333333333,-0.04,0.0,0.04216370213557734,0.08,13,0.013333333333333336,0.011547005383792518,0.9966098580333682,0.003390141966631788,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1237,0.01333333333333,-0.04,0.01333333333333,0.044221663871403326,0.08,13,0.013333333333333336,0.011547005383792518,0.9963364806564172,0.0036635193435827773,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1238,0.01333333333333,-0.04,0.02666666666667,0.04988876515698678,0.08,13,0.013333333333333336,0.011547005383792518,0.996051158768611,0.003948841231389055,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1239,0.01333333333333,-0.04,0.04,0.05811865258054155,0.08,13,0.013333333333333336,0.011547005383792518,0.9957568341751359,0.004243165824864059,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1240,0.01333333333333,-0.04,0.05333333333333,0.06798692684790053,0.08,13,0.013333333333333336,0.011547005383792518,0.9954568911634507,0.004543108836549292,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1241,0.01333333333333,-0.04,0.06666666666667,0.07888106377466379,0.08,13,0.013333333333333336,0.011547005383792518,0.9951551321845625,0.00484486781543747,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1242,0.01333333333333,-0.02666666666667,-0.06666666666667,0.0730296743340258,0.08,13,0.013333333333333336,0.011547005383792518,0.9986181707852302,0.0013818292147698141,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1243,0.01333333333333,-0.02666666666667,-0.05333333333333,0.06110100926607569,0.08,13,0.013333333333333336,0.011547005383792518,0.9984858338776583,0.0015141661223416758,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1244,0.01333333333333,-0.02666666666667,-0.04,0.04988876515698678,0.08,13,0.013333333333333336,0.011547005383792518,0.9983334511941023,0.0016665488058976718,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1245,0.01333333333333,-0.02666666666667,-0.02666666666667,0.04000000000000333,0.08,13,0.013333333333333336,0.011547005383792518,0.9981610174905202,0.0018389825094797807,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1246,0.01333333333333,-0.02666666666667,-0.01333333333333,0.032659863237109045,0.08,13,0.013333333333333336,0.011547005383792518,0.99796898884015,0.002031011159850049,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1247,0.01333333333333,-0.02666666666667,0.0,0.029814239699998687,0.08,13,0.013333333333333336,0.011547005383792518,0.9977583094412745,0.002241690558725473,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1248,0.01333333333333,-0.02666666666667,0.01333333333333,0.032659863237109045,0.08,13,0.013333333333333336,0.011547005383792518,0.9975304282712543,0.002469571728745734,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1249,0.01333333333333,-0.02666666666667,0.02666666666667,0.04000000000000333,0.08,13,0.013333333333333336,0.011547005383792518,0.9972873054861945,0.0027126945138055136,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1250,0.01333333333333,-0.02666666666667,0.04,0.04988876515698678,0.08,13,0.013333333333333336,0.011547005383792518,0.9970314084814229,0.0029685915185770906,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1251,0.01333333333333,-0.02666666666667,0.05333333333333,0.06110100926607569,0.08,13,0.013333333333333336,0.011547005383792518,0.99676569754204,0.00323430245795997,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1252,0.01333333333333,-0.02666666666667,0.06666666666667,0.0730296743340258,0.08,13,0.013333333333333336,0.011547005383792518,0.9964936010261476,0.0035063989738524093,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1253,0.01333333333333,-0.01333333333333,-0.06666666666667,0.06928203230275702,0.08,13,0.013333333333333336,0.011547005383792518,0.9991150191207991,0.0008849808792008584,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1254,0.01333333333333,-0.01333333333333,-0.05333333333333,0.05656854249491909,0.08,13,0.013333333333333336,0.011547005383792518,0.9990490633319796,0.0009509366680203746,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1255,0.01333333333333,-0.01333333333333,-0.04,0.044221663871403326,0.08,13,0.013333333333333336,0.011547005383792518,0.998962873041706,0.0010371269582940545,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1256,0.01333333333333,-0.01333333333333,-0.02666666666667,0.032659863237109045,0.08,13,0.013333333333333336,0.011547005383792518,0.9988557050223719,0.0011442949776281353,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1257,0.01333333333333,-0.01333333333333,-0.01333333333333,0.023094010767579255,0.08,13,0.013333333333333336,0.011547005383792518,0.9987273217197018,0.0012726782802982006,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1258,0.01333333333333,-0.01333333333333,0.0,0.01885618083163655,0.08,13,0.013333333333333336,0.011547005383792518,0.998578019309212,0.0014219806907880272,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1259,0.01333333333333,-0.01333333333333,0.01333333333333,0.023094010767579255,0.08,13,0.013333333333333336,0.011547005383792518,0.9984086453584406,0.0015913546415593505,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1260,0.01333333333333,-0.01333333333333,0.02666666666667,0.032659863237109045,0.08,13,0.013333333333333336,0.011547005383792518,0.998220605984902,0.0017793940150979681,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1261,0.01333333333333,-0.01333333333333,0.04,0.044221663871403326,0.08,13,0.013333333333333336,0.011547005383792518,0.9980158624167161,0.0019841375832838626,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1262,0.01333333333333,-0.01333333333333,0.05333333333333,0.05656854249491909,0.08,13,0.013333333333333336,0.011547005383792518,0.9977969168783545,0.0022030831216455216,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1263,0.01333333333333,-0.01333333333333,0.06666666666667,0.06928203230275702,0.08,13,0.013333333333333336,0.011547005383792518,0.9975667877391579,0.0024332122608421436,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1264,0.01333333333333,0.0,-0.06666666666667,0.06798692684790641,0.08,13,0.013333333333333336,0.011547005383792518,0.9992182535938451,0.0007817464061549151,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1265,0.01333333333333,0.0,-0.05333333333333,0.0549747416748981,0.08,13,0.013333333333333336,0.011547005383792518,0.999231329307964,0.0007686706920360109,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1266,0.01333333333333,0.0,-0.04,0.04216370213557734,0.08,13,0.013333333333333336,0.011547005383792518,0.9992239879415765,0.0007760120584234809,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1267,0.01333333333333,0.0,-0.02666666666667,0.029814239699998687,0.08,13,0.013333333333333336,0.011547005383792518,0.9991947354777302,0.0008052645222698107,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1268,0.01333333333333,0.0,-0.01333333333333,0.01885618083163655,0.08,13,0.013333333333333336,0.011547005383792518,0.9991426231668433,0.0008573768331566756,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1269,0.01333333333333,0.0,0.0,0.01333333333333,0.08,13,0.013333333333333336,0.011547005383792518,0.9990672772495588,0.0009327227504412061,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1270,0.01333333333333,0.0,0.01333333333333,0.01885618083163655,0.08,13,0.013333333333333336,0.011547005383792518,0.9989689180697544,0.001031081930245592,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1271,0.01333333333333,0.0,0.02666666666667,0.029814239699998687,0.08,13,0.013333333333333336,0.011547005383792518,0.9988483684524921,0.0011516315475078587,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1272,0.01333333333333,0.0,0.04,0.04216370213557734,0.08,13,0.013333333333333336,0.011547005383792518,0.9987070512399718,0.0012929487600281675,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1273,0.01333333333333,0.0,0.05333333333333,0.0549747416748981,0.08,13,0.013333333333333336,0.011547005383792518,0.9985469758958372,0.0014530241041628145,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1274,0.01333333333333,0.0,0.06666666666667,0.06798692684790641,0.08,13,0.013333333333333336,0.011547005383792518,0.9983707141055089,0.0016292858944910726,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1275,0.01333333333333,0.01333333333333,-0.06666666666667,0.06928203230275702,0.08,13,0.013333333333333336,0.011547005383792518,0.9989300316000655,0.0010699683999344511,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1276,0.01333333333333,0.01333333333333,-0.05333333333333,0.05656854249491909,0.08,13,0.013333333333333336,0.011547005383792518,0.9990341330875782,0.0009658669124218422,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1277,0.01333333333333,0.01333333333333,-0.04,0.044221663871403326,0.08,13,0.013333333333333336,0.011547005383792518,0.9991176573331344,0.0008823426668655987,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1278,0.01333333333333,0.01333333333333,-0.02666666666667,0.032659863237109045,0.08,13,0.013333333333333336,0.011547005383792518,0.9991783481471028,0.0008216518528971761,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1279,0.01333333333333,0.01333333333333,-0.01333333333333,0.023094010767579255,0.08,13,0.013333333333333336,0.011547005383792518,0.9992145291927965,0.0007854708072034811,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1280,0.01333333333333,0.01333333333333,0.0,0.01885618083163655,0.08,13,0.013333333333333336,0.011547005383792518,0.9992251358002937,0.0007748641997062933,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1281,0.01333333333333,0.01333333333333,0.01333333333333,0.023094010767579255,0.08,13,0.013333333333333336,0.011547005383792518,0.9992097359819148,0.0007902640180852405,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1282,0.01333333333333,0.01333333333333,0.02666666666667,0.032659863237109045,0.08,13,0.013333333333333336,0.011547005383792518,0.9991685405030646,0.0008314594969354161,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1283,0.01333333333333,0.01333333333333,0.04,0.044221663871403326,0.08,13,0.013333333333333336,0.011547005383792518,0.9991024018819685,0.0008975981180314729,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1284,0.01333333333333,0.01333333333333,0.05333333333333,0.05656854249491909,0.08,13,0.013333333333333336,0.011547005383792518,0.9990128022110512,0.000987197788948846,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1285,0.01333333333333,0.01333333333333,0.06666666666667,0.06928203230275702,0.08,13,0.013333333333333336,0.011547005383792518,0.9989018297124452,0.0010981702875547672,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1286,0.01333333333333,0.02666666666667,-0.06666666666667,0.0730296743340258,0.08,13,0.013333333333333336,0.011547005383792518,0.9982533387842019,0.0017466612157981398,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1287,0.01333333333333,0.02666666666667,-0.05333333333333,0.06110100926607569,0.08,13,0.013333333333333336,0.011547005383792518,0.9984597861443865,0.001540213855613537,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1288,0.01333333333333,0.02666666666667,-0.04,0.04988876515698678,0.08,13,0.013333333333333336,0.011547005383792518,0.9986455261650932,0.001354473834906833,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1289,0.01333333333333,0.02666666666667,-0.02666666666667,0.04000000000000333,0.08,13,0.013333333333333336,0.011547005383792518,0.9988075312078937,0.001192468792106327,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1290,0.01333333333333,0.02666666666667,-0.01333333333333,0.032659863237109045,0.08,13,0.013333333333333336,0.011547005383792518,0.9989433828533316,0.0010566171466683816,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1291,0.01333333333333,0.02666666666667,0.0,0.029814239699998687,0.08,13,0.013333333333333336,0.011547005383792518,0.9990513062274051,0.0009486937725948774,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1292,0.01333333333333,0.02666666666667,0.01333333333333,0.032659863237109045,0.08,13,0.013333333333333336,0.011547005383792518,0.9991301933709827,0.0008698066290172557,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1293,0.01333333333333,0.02666666666667,0.02666666666667,0.04000000000000333,0.08,13,0.013333333333333336,0.011547005383792518,0.9991796154789477,0.0008203845210522642,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1294,0.01333333333333,0.02666666666667,0.04,0.04988876515698678,0.08,13,0.013333333333333336,0.011547005383792518,0.9991998238572999,0.0008001761427001153,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1295,0.01333333333333,0.02666666666667,0.05333333333333,0.06110100926607569,0.08,13,0.013333333333333336,0.011547005383792518,0.9991917394678087,0.0008082605321912961,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1296,0.01333333333333,0.02666666666667,0.06666666666667,0.0730296743340258,0.08,13,0.013333333333333336,0.011547005383792518,0.9991569309521569,0.000843069047843148,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1297,0.01333333333333,0.04,-0.06666666666667,0.07888106377466379,0.08,13,0.013333333333333336,0.011547005383792518,0.9971917859944988,0.0028082140055012417,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1298,0.01333333333333,0.04,-0.05333333333333,0.06798692684790053,0.08,13,0.013333333333333336,0.011547005383792518,0.9975112172138215,0.0024887827861784784,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1299,0.01333333333333,0.04,-0.04,0.05811865258054155,0.08,13,0.013333333333333336,0.011547005383792518,0.9978098397280137,0.0021901602719862634,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1300,0.01333333333333,0.04,-0.02666666666667,0.04988876515698678,0.08,13,0.013333333333333336,0.011547005383792518,0.9980838479477547,0.001916152052245268,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1301,0.01333333333333,0.04,-0.01333333333333,0.044221663871403326,0.08,13,0.013333333333333336,0.011547005383792518,0.9983300694787108,0.0016699305212891646,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1302,0.01333333333333,0.04,0.0,0.04216370213557734,0.08,13,0.013333333333333336,0.011547005383792518,0.9985460023695234,0.0014539976304766,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1303,0.01333333333333,0.04,0.01333333333333,0.044221663871403326,0.08,13,0.013333333333333336,0.011547005383792518,0.9987298412769028,0.0012701587230972144,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1304,0.01333333333333,0.04,0.02666666666667,0.04988876515698678,0.08,13,0.013333333333333336,0.011547005383792518,0.99888049234195,0.001119507658050023,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1305,0.01333333333333,0.04,0.04,0.05811865258054155,0.08,13,0.013333333333333336,0.011547005383792518,0.9989975765948895,0.0010024234051104752,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1306,0.01333333333333,0.04,0.05333333333333,0.06798692684790053,0.08,13,0.013333333333333336,0.011547005383792518,0.9990814217290602,0.0009185782709397738,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1307,0.01333333333333,0.04,0.06666666666667,0.07888106377466379,0.08,13,0.013333333333333336,0.011547005383792518,0.9991330421100579,0.000866957889942066,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1308,0.01333333333333,0.05333333333333,-0.05333333333333,0.07659416862050183,0.08,13,0.013333333333333336,0.011547005383792518,0.9961917199490169,0.003808280050983104,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1309,0.01333333333333,0.05333333333333,-0.04,0.06798692684790053,0.08,13,0.013333333333333336,0.011547005383792518,0.996613203187599,0.0033867968124009495,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1310,0.01333333333333,0.05333333333333,-0.02666666666667,0.06110100926607569,0.08,13,0.013333333333333336,0.011547005383792518,0.9970092079715709,0.0029907920284291123,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1311,0.01333333333333,0.05333333333333,-0.01333333333333,0.05656854249491909,0.08,13,0.013333333333333336,0.011547005383792518,0.9973757993108361,0.0026242006891639136,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1312,0.01333333333333,0.05333333333333,0.0,0.0549747416748981,0.08,13,0.013333333333333336,0.011547005383792518,0.9977097344279366,0.0022902655720633547,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1313,0.01333333333333,0.05333333333333,0.01333333333333,0.05656854249491909,0.08,13,0.013333333333333336,0.011547005383792518,0.9980084921412232,0.0019915078587767754,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1314,0.01333333333333,0.05333333333333,0.02666666666667,0.06110100926607569,0.08,13,0.013333333333333336,0.011547005383792518,0.9982702908314891,0.0017297091685108956,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1315,0.01333333333333,0.05333333333333,0.04,0.06798692684790053,0.08,13,0.013333333333333336,0.011547005383792518,0.9984940947726149,0.0015059052273851403,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1316,0.01333333333333,0.05333333333333,0.05333333333333,0.07659416862050183,0.08,13,0.013333333333333336,0.011547005383792518,0.9986796086326714,0.0013203913673286438,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1317,0.01333333333333,0.06666666666667,-0.04,0.07888106377466379,0.08,13,0.013333333333333336,0.011547005383792518,0.995058289208474,0.004941710791526055,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1318,0.01333333333333,0.06666666666667,-0.02666666666667,0.0730296743340258,0.08,13,0.013333333333333336,0.011547005383792518,0.995585588461958,0.004414411538042007,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1319,0.01333333333333,0.06666666666667,-0.01333333333333,0.06928203230275701,0.08,13,0.013333333333333336,0.011547005383792518,0.9960818423155222,0.0039181576844777855,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1320,0.01333333333333,0.06666666666667,0.0,0.06798692684790641,0.08,13,0.013333333333333336,0.011547005383792518,0.9965430571857552,0.003456942814244801,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1321,0.01333333333333,0.06666666666667,0.01333333333333,0.06928203230275701,0.08,13,0.013333333333333336,0.011547005383792518,0.9969659812351656,0.003034018764834445,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1322,0.01333333333333,0.06666666666667,0.02666666666667,0.0730296743340258,0.08,13,0.013333333333333336,0.011547005383792518,0.997348125857342,0.002651874142657995,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1323,0.01333333333333,0.06666666666667,0.04,0.07888106377466379,0.08,13,0.013333333333333336,0.011547005383792518,0.9976877753909823,0.002312224609017699,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1324,0.01835325870964,-0.05505977612893,-0.05505977612893,0.07999999999999223,0.08,13,0.013333333333333336,0.011547005383792518,0.9960418835243952,0.003958116475604845,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1325,0.01835325870964,-0.05505977612893,0.05505977612893,0.07999999999999223,0.08,13,0.013333333333333336,0.011547005383792518,0.9935957626468697,0.006404237353130338,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1326,0.01835325870964,0.05505977612893,-0.05505977612893,0.07999999999999223,0.08,13,0.013333333333333336,0.011547005383792518,0.9959622766955253,0.004037723304474716,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1327,0.01835325870964,0.05505977612893,0.05505977612893,0.07999999999999223,0.08,13,0.013333333333333336,0.011547005383792518,0.9986398298934396,0.001360170106560421,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1328,0.01984555753427,-0.05953667260282,-0.04961389383568,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9953930234623887,0.004606976537611329,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1329,0.01984555753427,-0.05953667260282,0.04961389383568,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9931225216022681,0.006877478397731895,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1330,0.01984555753427,-0.04961389383568,-0.05953667260282,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9967196994886032,0.0032803005113968275,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1331,0.01984555753427,-0.04961389383568,0.05953667260282,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9941791571626823,0.005820842837317652,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1332,0.01984555753427,0.04961389383568,-0.05953667260282,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.996440346348028,0.0035596536519719724,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1333,0.01984555753427,0.04961389383568,0.05953667260282,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9988907467996071,0.0011092532003929012,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1334,0.01984555753427,0.05953667260282,-0.04961389383568,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9956264076746897,0.004373592325310316,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1335,0.01984555753427,0.05953667260282,0.04961389383568,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9983486617021422,0.0016513382978577962,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1336,0.02138089935299,-0.06414269805898,-0.04276179870599,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9946456722521646,0.005354327747835397,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1337,0.02138089935299,-0.06414269805898,0.04276179870599,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.99263848332741,0.007361516672589996,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1338,0.02138089935299,-0.04276179870599,-0.06414269805898,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9974492670775383,0.0025507329224616626,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1339,0.02138089935299,-0.04276179870599,0.06414269805898,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9948812579793378,0.005118742020662204,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1340,0.02138089935299,0.04276179870599,-0.06414269805898,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9970222320743054,0.0029777679256945966,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1341,0.02138089935299,0.04276179870599,0.06414269805898,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9990874414590242,0.0009125585409758274,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1342,0.02138089935299,0.06414269805898,-0.04276179870599,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9953219029650695,0.004678097034930495,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1343,0.02138089935299,0.06414269805898,0.04276179870599,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9979514370580875,0.0020485629419124685,4.705,272.2985820590984,8.0
Z,terminal_value_shifted,1344,0.02177324215807,-0.05443310539518,-0.05443310539518,0.0799999999999969,0.08,13,0.013333333333333336,0.011547005383792518,0.9961002917793068,0.0038997082206931877,4.705,272.2985820590984,8.0
