task,method,net_index,coeff_x,coeff_y,coeff_z,coeff_norm,ball_radius,points_per_axis,grid_spacing,covering_radius,final_fidelity,final_infidelity,grad_x,grad_y,grad_z,gradient_norm,pulse_energy,design_seconds,time_horizon,score_mode,worst_weight,train_net_points,base_train_points,hard_points_requested,hard_points_used
Z,selected_hard_augmented_mean_worst,780,-0.02412090756622,0.07236272269866,0.02412090756622,0.07999999999999638,0.08,13,0.013333333333333336,0.011547005383792518,0.9972798508167571,0.002720149183242926,0.0041966016063292935,0.05299664844038435,0.0018593896704635071,0.053195051846037004,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,781,-0.02385139176,-0.05962847939999,-0.04770278352,0.08000000000000007,0.08,13,0.013333333333333336,0.011547005383792518,0.997012947599215,0.0029870524007850063,-0.0025884870795514076,-0.044631837988127976,-0.02660723018593536,0.052025435372775666,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,782,-0.02385139176,-0.05962847939999,0.04770278352,0.08000000000000007,0.08,13,0.013333333333333336,0.011547005383792518,0.9973153387575895,0.002684661242410513,0.008144989832027666,-0.045911340716573976,0.02155545318898411,0.05136953988444575,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,783,-0.02385139176,-0.04770278352,-0.05962847939999,0.08000000000000007,0.08,13,0.013333333333333336,0.011547005383792518,0.997143171841815,0.0028568281581849986,-0.0071107210940239834,-0.0361457381311891,-0.03252263746382528,0.04914060120846007,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,784,-0.02385139176,-0.04770278352,0.05962847939999,0.08000000000000007,0.08,13,0.013333333333333336,0.011547005383792518,0.9975219257254806,0.002478074274519404,0.00660713610091429,-0.03795982232076495,0.02769542467711472,0.04745143734520362,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,785,-0.02385139176,0.04770278352,-0.05962847939999,0.08000000000000007,0.08,13,0.013333333333333336,0.011547005383792518,0.9967939181729973,0.0032060818270026603,-0.0018139744639657368,0.04753519677985818,-0.0439944677293224,0.06479505094559422,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,786,-0.02385139176,0.04770278352,0.05962847939999,0.08000000000000007,0.08,13,0.013333333333333336,0.011547005383792518,0.997854292266021,0.002145707733979041,0.00379488736062953,0.031120497927368762,0.02330729048249186,0.03906553917409159,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,787,-0.02385139176,0.05962847939999,-0.04770278352,0.08000000000000007,0.08,13,0.013333333333333336,0.011547005383792518,0.9966716520914041,0.00332834790859593,0.0006168706168880461,0.05589641191448724,-0.03901816339217841,0.06817042224286676,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,788,-0.02385139176,0.05962847939999,0.04770278352,0.08000000000000007,0.08,13,0.013333333333333336,0.011547005383792518,0.9976608440112145,0.002339155988785535,0.004052717515695137,0.04078725755167062,0.016047972865945143,0.04401775018051747,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,789,-0.02285714285714,-0.06857142857143,-0.03428571428571,0.07999999999999857,0.08,13,0.013333333333333336,0.011547005383792518,0.9968987778726162,0.0031012221273838403,0.0021738246492914795,-0.05080788504550077,-0.019995089107793018,0.05464403247227707,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,790,-0.02285714285714,-0.06857142857143,0.03428571428571,0.07999999999999857,0.08,13,0.013333333333333336,0.011547005383792518,0.9971118302335403,0.0028881697664596695,0.009508081241214043,-0.05180897666899348,0.014570550575612184,0.05465230659774855,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,791,-0.02285714285714,-0.03428571428571,-0.06857142857143,0.07999999999999857,0.08,13,0.013333333333333336,0.011547005383792518,0.9972566828611232,0.0027433171388767663,-0.010156376604456292,-0.025702004175660098,-0.03724092900677983,0.04637490482648144,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,792,-0.02285714285714,-0.03428571428571,0.06857142857143,0.07999999999999857,0.08,13,0.013333333333333336,0.011547005383792518,0.9976966016302068,0.002303398369793208,0.00530024429109551,-0.028796985527469843,0.03211214219002562,0.04345743481899295,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,793,-0.02285714285714,0.03428571428571,-0.06857142857143,0.07999999999999857,0.08,13,0.013333333333333336,0.011547005383792518,0.9969576959958882,0.003042304004111762,-0.0046956505303245785,0.0366866615262702,-0.04655562932585179,0.05945911948366006,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,794,-0.02285714285714,0.03428571428571,0.06857142857143,0.07999999999999857,0.08,13,0.013333333333333336,0.011547005383792518,0.9979657870134839,0.0020342129865160707,0.003508996409748638,0.020876049011372744,0.02889307403707214,0.03581804301522625,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,795,-0.02285714285714,0.06857142857143,-0.03428571428571,0.07999999999999857,0.08,13,0.013333333333333336,0.011547005383792518,0.9966264572060942,0.0033735427939057816,0.0022194604494968143,0.0608179099652868,-0.03230934654863131,0.0689031062553218,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,796,-0.02285714285714,0.06857142857143,0.03428571428571,0.07999999999999857,0.08,13,0.013333333333333336,0.011547005383792518,0.9974176114546262,0.002582388545373848,0.004152937585320551,0.0488592530854666,0.007935825459996104,0.04967344188184233,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,797,-0.02177324215807,-0.05443310539518,-0.05443310539518,0.0799999999999969,0.08,13,0.013333333333333336,0.011547005383792518,0.9970553767418675,0.002944623258132495,-0.0045918344831165706,-0.041347739627277336,-0.029412511367713223,0.05094915446954266,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,798,-0.02177324215807,-0.05443310539518,0.05443310539518,0.0799999999999969,0.08,13,0.013333333333333336,0.011547005383792518,0.9973724666379797,0.0026275333620202623,0.007629725043614123,-0.04285346139567908,0.025129358008725622,0.050260486386054924,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,799,-0.02177324215807,0.05443310539518,-0.05443310539518,0.0799999999999969,0.08,13,0.013333333333333336,0.011547005383792518,0.9966814293429322,0.0033185706570677542,-0.00045185142071572926,0.05295466415013783,-0.042044386580552484,0.06761753521014528,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,800,-0.02177324215807,0.05443310539518,0.05443310539518,0.0799999999999969,0.08,13,0.013333333333333336,0.011547005383792518,0.9977316496187316,0.0022683503812683803,0.0038758127841244314,0.03645555559310726,0.02006281808228405,0.04179169926842578,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,801,-0.02138089935299,-0.06414269805898,-0.04276179870599,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9969312093189606,0.0030687906810393795,-0.00018184042328721686,-0.04820134799807235,-0.02373641289244388,0.053729138386646315,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,802,-0.02138089935299,-0.06414269805898,0.04276179870599,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9971795082879378,0.002820491712062223,0.009069333021959398,-0.04934943883012567,0.019088150904769396,0.0536840518149922,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,803,-0.02138089935299,-0.04276179870599,-0.06414269805898,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.997181367198835,0.002818632801165011,-0.008269298686039067,-0.0325994446122595,-0.03429215653344536,0.04803183412593175,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,804,-0.02138089935299,-0.04276179870599,0.06414269805898,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9975558111839589,0.0024441888160411374,0.006219501670649039,-0.03490631328539662,0.03003925829242393,0.04647031253357806,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,805,-0.02138089935299,0.04276179870599,-0.06414269805898,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9968242493393561,0.0031757506606439057,-0.0028716552651419924,0.044185010636471844,-0.0455174983135499,0.06350121433193986,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,806,-0.02138089935299,0.04276179870599,0.06414269805898,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9978780603394757,0.002121939660524319,0.003624349911352069,0.02729038699264208,0.026026650877411184,0.03788519091126154,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,807,-0.02138089935299,0.06414269805898,-0.04276179870599,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.9965967097838369,0.003403290216163146,0.0013818900147713128,0.05906658876851312,-0.0367206886313068,0.06956421854889874,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,808,-0.02138089935299,0.06414269805898,0.04276179870599,0.07999999999999859,0.08,13,0.013333333333333336,0.011547005383792518,0.997529773705452,0.0024702262945479614,0.004043917494350846,0.04466235009664235,0.012995555802149839,0.04669007662729797,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,809,-0.01984555753427,-0.05953667260282,-0.04961389383568,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.996975894928497,0.0030241050715029694,-0.002267449929585035,-0.045334062903420014,-0.02666374396370158,0.0526428896497547,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,810,-0.01984555753427,-0.05953667260282,0.04961389383568,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9972438521923269,0.0027561478076730817,0.008535216630308986,-0.04664009987621276,0.022720240163084937,0.052577163792445696,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,811,-0.01984555753427,-0.04961389383568,-0.05953667260282,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.997101748744607,0.002898251255393003,-0.006128049273037825,-0.038059607420229236,-0.03149977322701719,0.049782752216287286,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,812,-0.01984555753427,-0.04961389383568,0.05953667260282,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9974225640652036,0.0025774359347964237,0.007140715936523847,-0.03988618879495359,0.02780008894765451,0.04914003282630476,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,813,-0.01984555753427,0.04961389383568,-0.05953667260282,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9967113701543151,0.0032886298456848984,-0.001439277685620563,0.04989692648250854,-0.04405344994205279,0.06657688220737089,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,814,-0.01984555753427,0.04961389383568,0.05953667260282,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9977804882635206,0.002219511736479385,0.0037110886069958993,0.032602847131494694,0.023128354783422844,0.04014521907670283,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,815,-0.01984555753427,0.05953667260282,-0.04961389383568,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9965990765987175,0.0034009234012825074,0.0005028971571125126,0.05674022331710449,-0.04000894108439472,0.06942925330377742,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,816,-0.01984555753427,0.05953667260282,0.04961389383568,0.07999999999999703,0.08,13,0.013333333333333336,0.011547005383792518,0.9976169706978093,0.002383029302190698,0.0039054963666627016,0.04064744694034439,0.017089729693579678,0.04426654160466737,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,817,-0.01835325870964,-0.05505977612893,-0.05505977612893,0.07999999999999223,0.08,13,0.013333333333333336,0.011547005383792518,0.9970255614999788,0.002974438500021215,-0.004003434475886348,-0.04236858605165522,-0.028944939835296613,0.05146779686064063,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,818,-0.01835325870964,-0.05505977612893,0.05505977612893,0.07999999999999223,0.08,13,0.013333333333333336,0.011547005383792518,0.9973026678976911,0.002697332102308936,0.007999874000862554,-0.043890311134561766,0.025580048768615693,0.051426610723662024,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,819,-0.01835325870964,0.05505977612893,-0.05505977612893,0.07999999999999223,0.08,13,0.013333333333333336,0.011547005383792518,0.9966228215140437,0.0033771784859563114,-0.00036216455790213237,0.05413128512401244,-0.04237377922353293,0.06874492241634172,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,820,-0.01835325870964,0.05505977612893,0.05505977612893,0.07999999999999223,0.08,13,0.013333333333333336,0.011547005383792518,0.9976829199530529,0.0023170800469470842,0.0037625892690788115,0.036943519089251975,0.020356195942130353,0.042348027037160965,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,821,-0.01333333333333,-0.06666666666667,-0.04,0.07888106377466379,0.08,13,0.013333333333333336,0.011547005383792518,0.9968578536694076,0.003142146330592399,0.002341407147248828,-0.052024246569925325,-0.021034466189080392,0.05616451892838699,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,822,-0.01333333333333,-0.06666666666667,-0.02666666666667,0.0730296743340258,0.08,13,0.013333333333333336,0.011547005383792518,0.9970997466585089,0.0029002533414911325,0.004354095806919589,-0.05262176170896854,-0.015175352507423356,0.054939050586771725,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,823,-0.01333333333333,-0.06666666666667,-0.01333333333333,0.06928203230275701,0.08,13,0.013333333333333336,0.011547005383792518,0.9972607663580624,0.0027392336419376218,0.006053919578983817,-0.05298373384470917,-0.00891969160763234,0.05406927864111977,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,824,-0.01333333333333,-0.06666666666667,0.0,0.06798692684790641,0.08,13,0.013333333333333336,0.011547005383792518,0.9973362866826515,0.002663713317348493,0.007464883735764705,-0.05315261811527894,-0.0023675122303286056,0.05372644056568347,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,825,-0.01333333333333,-0.06666666666667,0.01333333333333,0.06928203230275701,0.08,13,0.013333333333333336,0.011547005383792518,0.9973230433086501,0.00267695669134993,0.008612222717920906,-0.05316908723872103,0.004377389317714364,0.05403964984324603,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,826,-0.01333333333333,-0.06666666666667,0.02666666666667,0.0730296743340258,0.08,13,0.013333333333333336,0.011547005383792518,0.9972191662770705,0.0027808337229294766,0.009522011257112632,-0.05307190956749219,0.011210097461635649,0.05507233941480985,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,827,-0.01333333333333,-0.06666666666667,0.04,0.07888106377466379,0.08,13,0.013333333333333336,0.011547005383792518,0.9970241772156372,0.0029758227843628138,0.010220788576663246,-0.05289784255821156,0.018027230638184844,0.0568122109314934,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,828,-0.01333333333333,-0.05333333333333,-0.05333333333333,0.07659416862050183,0.08,13,0.013333333333333336,0.011547005383792518,0.9971652613492059,0.0028347386507940886,-0.003164973106728756,-0.0422955323637374,-0.027406159240591144,0.050497788832966864,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,829,-0.01333333333333,-0.05333333333333,-0.04,0.06798692684790053,0.08,13,0.013333333333333336,0.011547005383792518,0.9974934086601799,0.002506591339820119,-0.0008333398702579514,-0.04312664973418612,-0.02173479273330098,0.04830117584276898,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,830,-0.01333333333333,-0.05333333333333,-0.02666666666667,0.06110100926607569,0.08,13,0.013333333333333336,0.011547005383792518,0.9977428835660151,0.0022571164339848515,0.0011839844537295668,-0.04367936638569658,-0.015619960530665666,0.04640336231376071,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,831,-0.01333333333333,-0.05333333333333,-0.01333333333333,0.05656854249491909,0.08,13,0.013333333333333336,0.011547005383792518,0.9979083774631925,0.0020916225368075025,0.002907413254185004,-0.04400125788050474,-0.009153553557570804,0.045037221157933446,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,832,-0.01333333333333,-0.05333333333333,0.0,0.0549747416748981,0.08,13,0.013333333333333336,0.011547005383792518,0.997985851299276,0.0020141487007240277,0.0043588993830449355,-0.0441378726944317,-0.002433686426602355,0.044419304805955684,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,833,-0.01333333333333,-0.05333333333333,0.01333333333333,0.05656854249491909,0.08,13,0.013333333333333336,0.011547005383792518,0.9979726013348512,0.002027398665148783,0.00556154941723358,-0.044132579959098195,0.004437894763763328,0.04470246476091407,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,834,-0.01333333333333,-0.05333333333333,0.02666666666667,0.06110100926607569,0.08,13,0.013333333333333336,0.011547005383792518,0.9978672900490345,0.0021327099509654834,0.0065392490100246725,-0.04402643648682858,0.011358443327880885,0.04593585878348789,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,835,-0.01333333333333,-0.05333333333333,0.04,0.06798692684790053,0.08,13,0.013333333333333336,0.011547005383792518,0.9976699418895333,0.002330058110466715,0.007316302951293463,-0.04385807219301269,0.018226848893540648,0.048054935292335815,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,836,-0.01333333333333,-0.05333333333333,0.05333333333333,0.07659416862050183,0.08,13,0.013333333333333336,0.011547005383792518,0.997381904008666,0.002618095991334002,0.007917093495814622,-0.043663592896922745,0.02494624705995896,0.05090682622660918,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,837,-0.01333333333333,-0.04,-0.06666666666667,0.07888106377466379,0.08,13,0.013333333333333336,0.011547005383792518,0.9972480028664253,0.0027519971335746574,-0.007786864032810523,-0.031138863757988883,-0.033903028377393674,0.0466870369670472,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,838,-0.01333333333333,-0.04,-0.05333333333333,0.06798692684790053,0.08,13,0.013333333333333336,0.011547005383792518,0.9976639430814331,0.0023360569185668645,-0.005230532883092498,-0.0323325272462594,-0.028402698755338518,0.04335278640361801,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,839,-0.01333333333333,-0.04,-0.04,0.05811865258054155,0.08,13,0.013333333333333336,0.011547005383792518,0.9980032977631738,0.001996702236826242,-0.0029804489938771647,-0.03319522997924346,-0.022427893984464486,0.040172338719053256,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,840,-0.01333333333333,-0.04,-0.02666666666667,0.04988876515698678,0.08,13,0.013333333333333336,0.011547005383792518,0.998260271188861,0.0017397288111390408,-0.0010200097895985902,-0.033779856585990586,-0.01605983498889113,0.037417074054652916,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,841,-0.01333333333333,-0.04,-0.01333333333333,0.044221663871403326,0.08,13,0.013333333333333336,0.011547005383792518,0.9984302103316767,0.0015697896683233292,0.0006691969089093891,-0.034137108190390786,-0.009388296024390508,0.03541087519882735,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,842,-0.01333333333333,-0.04,0.0,0.04216370213557734,0.08,13,0.013333333333333336,0.011547005383792518,0.9985097023323148,0.0014902976676851587,0.0021070130361225264,-0.03431531148774136,-0.0025091044133898066,0.0344713752466071,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,843,-0.01333333333333,-0.04,0.01333333333333,0.044221663871403326,0.08,13,0.013333333333333336,0.011547005383792518,0.9984966381274384,0.001503361872561615,0.003314339692101275,-0.034360250653404395,0.004478430557048413,0.0348090220031204,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,844,-0.01333333333333,-0.04,0.02666666666667,0.04988876515698678,0.08,13,0.013333333333333336,0.011547005383792518,0.9983902414981016,0.0016097585018983729,0.004312779302624208,-0.034315021444835614,0.01147412818768545,0.03643866599836099,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,845,-0.01333333333333,-0.04,0.04,0.05811865258054155,0.08,13,0.013333333333333336,0.011547005383792518,0.9981910632283784,0.0018089367716216387,0.0051242939331084866,-0.03421990676944142,0.01837955379010403,0.03917994901917922,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,846,-0.01333333333333,-0.04,0.05333333333333,0.06798692684790053,0.08,13,0.013333333333333336,0.011547005383792518,0.9979009405029149,0.0020990594970851095,0.00577088305701217,-0.034112272830697066,0.025100609911622995,0.0427433137095042,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,847,-0.01333333333333,-0.04,0.06666666666667,0.07888106377466379,0.08,13,0.013333333333333336,0.011547005383792518,0.9975229221122457,0.0024770778877543087,0.0062742839537752665,-0.03402648474854464,0.0315500685330774,0.04682494130180436,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,848,-0.01333333333333,-0.02666666666667,-0.06666666666667,0.0730296743340258,0.08,13,0.013333333333333336,0.011547005383792518,0.9975906604870044,0.002409339512995601,-0.008712006616455038,-0.020100786145920313,-0.035330304844879756,0.04157127738476787,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,849,-0.01333333333333,-0.02666666666667,-0.05333333333333,0.06110100926607569,0.08,13,0.013333333333333336,0.011547005383792518,0.9980231638591948,0.001976836140805238,-0.0063239052593283065,-0.021403523973249794,-0.029469324919643602,0.03696679222521162,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,850,-0.01333333333333,-0.02666666666667,-0.04,0.04988876515698678,0.08,13,0.013333333333333336,0.011547005383792518,0.9983746456097343,0.0016253543902656764,-0.004212254420130825,-0.02237175757744042,-0.023189405760920934,0.03249595611685103,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,851,-0.01333333333333,-0.02666666666667,-0.02666666666667,0.04000000000000333,0.08,13,0.013333333333333336,0.011547005383792518,0.9986400359245072,0.00135996407549277,-0.002362335564113159,-0.02306141914846488,-0.01656954513337866,0.02849490320014667,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,852,-0.01333333333333,-0.02666666666667,-0.01333333333333,0.032659863237109045,0.08,13,0.013333333333333336,0.011547005383792518,0.998815376593375,0.0011846234066249517,-0.0007577664985632254,-0.023525967017890392,-0.009697080783204637,0.025457390084398047,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,853,-0.01333333333333,-0.02666666666667,0.0,0.029814239699998687,0.08,13,0.013333333333333336,0.011547005383792518,0.9988979158010365,0.0011020841989635155,0.0006191348887940734,-0.02381617415565951,-0.002665214682573247,0.023972835642189473,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,854,-0.01333333333333,-0.02666666666667,0.01333333333333,0.032659863237109045,0.08,13,0.013333333333333336,0.011547005383792518,0.9988861693980702,0.0011138306019298216,0.0017869978095435626,-0.023979942341479876,0.004429534095346355,0.024451007508359417,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,855,-0.01333333333333,-0.02666666666667,0.02666666666667,0.04000000000000333,0.08,13,0.013333333333333336,0.011547005383792518,0.9987799479077946,0.001220052092205437,0.002765059981537074,-0.024062141539554105,0.011489916542231748,0.026807655517006403,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,856,-0.01333333333333,-0.02666666666667,0.04,0.04988876515698678,0.08,13,0.013333333333333336,0.011547005383792518,0.9985803489504994,0.001419651049500592,0.00357284644025143,-0.024104473894465406,0.018420548480552246,0.030546808339644214,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,857,-0.01333333333333,-0.02666666666667,0.05333333333333,0.06110100926607569,0.08,13,0.013333333333333336,0.011547005383792518,0.9982897152027153,0.0017102847972847446,0.004229868791424746,-0.02414536157718758,0.025130480067732247,0.03510600097021139,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,858,-0.01333333333333,-0.02666666666667,0.06666666666667,0.0730296743340258,0.08,13,0.013333333333333336,0.011547005383792518,0.9979115584461987,0.002088441553801279,0.004755347787471838,-0.02421985745962868,0.031535707466408824,0.040046418982868585,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,859,-0.01333333333333,-0.01333333333333,-0.06666666666667,0.06928203230275702,0.08,13,0.013333333333333336,0.011547005383792518,0.9977802173155774,0.0022197826844225776,-0.008748686985981403,-0.008207244428694194,-0.0369040507232169,0.03880473353693822,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
Z,selected_hard_augmented_mean_worst,860,-0.01333333333333,-0.01333333333333,-0.05333333333333,0.05656854249491909,0.08,13,0.013333333333333336,0.011547005383792518,0.9982311990009776,0.0017688009990224351,-0.006578969869769857,-0.009686879897902123,-0.03067726922139663,0.032836158934713554,4.1775,32.9196830377914,8.0,mean_worst,0.25,547,335,256,212
