task,baseline,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,basis_count,segments,refreshes,frequency_seed_path,training_objective,optimizer_success_all,optimization_seconds
H,dcrab_train8,0.05,29,0.9998855366827906,0.00011446331720943448,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,30,0.9998599908796919,0.00014000912030809332,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,31,0.9999627876435002,3.721235649978283e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,32,0.9999403905455807,5.960945441929599e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,33,0.9999833566502481,1.664334975193249e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,34,0.9999974025830909,2.5974169091114163e-06,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,35,0.9999436522543899,5.634774561014133e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,36,0.9999434297698448,5.6570230155150725e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,37,0.999819784310625,0.0001802156893749851,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,38,0.9998479892487706,0.00015201075122939223,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,39,0.999979118307099,2.088169290104247e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,40,0.9999658636220911,3.4136377908944304e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,41,0.9999062265223864,9.377347761363453e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,42,0.9999858852299949,1.4114770005124733e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,43,0.9999710273771565,2.8972622843514984e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,44,0.9998525902057911,0.0001474097942089081,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,45,0.9999885550193085,1.1444980691499573e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,46,0.9998625707339227,0.00013742926607729355,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,47,0.9998262111396518,0.00017378886034824514,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,48,0.9998971336572798,0.00010286634272016482,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,49,0.9999971992234025,2.8007765975335275e-06,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,50,0.9999769876272331,2.3012372766917366e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,51,0.9999892363324538,1.076366754615421e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,52,0.9998912369941441,0.00010876300585593857,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,53,0.9999945843465867,5.415653413276544e-06,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,54,0.9999839798893981,1.6020110601866477e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,55,0.999994903085418,5.096914581947942e-06,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,56,0.9999757882616511,2.4211738348878242e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,57,0.9999857248246773,1.4275175322708833e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,58,0.9998214583029492,0.0001785416970507825,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.05,59,0.9999545328155515,4.546718444853326e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,10,0.9999318714517471,6.812854825288817e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,11,0.9999149519907671,8.504800923292422e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,12,0.9998493026966093,0.00015069730339067888,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,13,0.9998307251650843,0.00016927483491568918,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,14,0.9996728753966264,0.0003271246033735853,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,15,0.9999856111540704,1.4388845929635963e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,16,0.9999004014913352,9.959850866481101e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,17,0.9994764778823289,0.0005235221176711491,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,18,0.999860127593968,0.00013987240603197115,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,19,0.9995791014860163,0.00042089851398374734,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,20,0.9999004428452236,9.955715477638627e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,21,0.9999316601993625,6.833980063747358e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,22,0.999926494151613,7.350584838694552e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,23,0.9995235536080357,0.0004764463919643136,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,24,0.9994670585672443,0.0005329414327557291,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,25,0.9993930909257804,0.0006069090742195637,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,26,0.9998777313763809,0.00012226862361908175,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,27,0.9998423035111541,0.00015769648884589316,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,28,0.9998452599668257,0.0001547400331742832,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,29,0.9997913663123545,0.0002086336876454542,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,30,0.9995861018559854,0.0004138981440146017,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,31,0.999915446903915,8.455309608501604e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,32,0.9997892504837846,0.0002107495162153583,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,33,0.9999280563354667,7.1943664533336e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
