task,pulse_type,training_strength,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,training_objective
Z,nominal_open_loop,0.0,0.0,50,0.9999999366258439,6.337415614510178e-08,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.0,51,0.9999999366258439,6.337415614510178e-08,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.0,52,0.9999999366258439,6.337415614510178e-08,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.0,53,0.9999999366258439,6.337415614510178e-08,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.0,54,0.9999999366258439,6.337415614510178e-08,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.0,55,0.9999999366258439,6.337415614510178e-08,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.0,56,0.9999999366258439,6.337415614510178e-08,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.0,57,0.9999999366258439,6.337415614510178e-08,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.0,58,0.9999999366258439,6.337415614510178e-08,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.0,59,0.9999999366258439,6.337415614510178e-08,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,10,0.9963562199454511,0.0036437800545489063,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,11,0.9940309057365608,0.0059690942634391675,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,12,0.995491504711879,0.004508495288121028,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,13,0.999053613493218,0.0009463865067820265,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,14,0.9913937357081859,0.008606264291814103,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,15,0.998991242025745,0.0010087579742550368,0.048490952320064486,4.912469388151551e-06
