task,step,value_depth,candidate_count,previous_terminal_phi,tail_phi,tail_phi_abs_error,terminal_outside_residual,residual_threshold,phi,current_value,best_successor_value,best_value_margin,best_fallback_norm,best_fallback_amp,best_fallback_index,state_stage_cost,expected_stage_cost,bellman_gap
H,87,2,41,0.002649236808453387,0.002649236808453387,0.0,1,0.001,0.002649236808453387,0.00726202353052278,0.005612786722069393,0.0016492368084533868,0.0,0.0,0,0.0016492368084533868,0.0016492368084533868,0.0
H,88,1,41,0.0030091121457701334,0.0030091121457701334,0.0,1,0.001,0.0030091121457701334,0.005524048128583808,0.0035149359828136745,0.0020091121457701333,0.0,0.0,0,0.0020091121457701333,0.0020091121457701333,0.0
H,88,2,41,0.0030091121457701334,0.0030091121457701334,0.0,1,0.001,0.0030091121457701334,0.008626701553767347,0.006617589407997213,0.0020091121457701333,0.9999999999999998,0.9999999999999999,15,0.0020091121457701333,0.0020091121457701333,0.0
H,89,1,41,0.003374543081125024,0.003374543081125024,0.0,1,0.001,0.003374543081125024,0.006232078853078416,0.0038575357719533923,0.002374543081125024,0.0,0.0,0,0.002374543081125024,0.002374543081125024,0.0
H,89,2,41,0.003374543081125024,0.003374543081125024,0.0,1,0.001,0.003374543081125024,0.009666045168262147,0.007291502087137123,0.002374543081125024,0.0,0.0,0,0.002374543081125024,0.002374543081125024,0.0
H,90,1,41,0.0035328819717818927,0.0035328819717818927,0.0,1,0.001,0.0035328819717818927,0.006483595857651168,0.003950713885869275,0.0025328819717818927,0.0,0.0,0,0.0025328819717818927,0.0025328819717818927,0.0
H,90,2,41,0.0035328819717818927,0.0035328819717818927,0.0,1,0.001,0.0035328819717818927,0.009928509273596843,0.007395627301814951,0.0025328819717818927,0.0,0.0,0,0.0025328819717818927,0.0025328819717818927,0.0
H,91,1,41,0.0038741808564196345,0.0038741808564196345,0.0,1,0.001,0.0038741808564196345,0.007260393196559641,0.004386212340140007,0.0028741808564196345,0.0,0.0,0,0.0028741808564196345,0.0028741808564196345,0.0
H,91,2,41,0.0038741808564196345,0.0038741808564196345,0.0,1,0.001,0.0038741808564196345,0.011209417615628194,0.00833523675920856,0.0028741808564196336,0.0,0.0,0,0.0028741808564196345,0.0028741808564196345,8.673617379884035e-19
H,92,1,41,0.0037639828117880594,0.0037639828117880594,0.0,1,0.001,0.0037639828117880594,0.0068889447819849925,0.004124961970196933,0.0027639828117880594,0.25,0.5,2,0.0027639828117880594,0.0027639828117880594,0.0
H,92,2,41,0.0037639828117880594,0.0037639828117880594,0.0,1,0.001,0.0037639828117880594,0.010355781759811106,0.007591798948023047,0.0027639828117880594,0.0,0.0,0,0.0027639828117880594,0.0027639828117880594,0.0
H,93,1,41,0.004124961970196933,0.004124961970196933,0.0,1,0.001,0.004124961970196933,0.007614045012154861,0.004489083041957928,0.003124961970196933,0.25,0.5,2,0.003124961970196933,0.003124961970196933,0.0
H,93,2,41,0.004124961970196933,0.004124961970196933,0.0,1,0.001,0.004124961970196933,0.010672150327803493,0.00754718835760656,0.003124961970196933,16.0,4.0,34,0.003124961970196933,0.003124961970196933,0.0
H,94,1,41,0.003057177512151038,0.003057177512151038,0.0,1,0.001,0.003057177512151038,0.005043785102323146,0.002986607590172108,0.002057177512151038,0.25,0.5,2,0.002057177512151038,0.002057177512151038,0.0
H,94,2,41,0.003057177512151038,0.003057177512151038,0.0,1,0.001,0.003057177512151038,0.007049755702874501,0.004992578190723463,0.002057177512151038,1.0,1.0,10,0.002057177512151038,0.002057177512151038,0.0
H,95,1,41,0.0026827421775178217,0.0026827421775178217,0.0,1,0.001,0.0026827421775178217,0.004313405352941836,0.002630663175424014,0.0016827421775178217,0.0,0.0,0,0.0016827421775178217,0.0016827421775178217,0.0
H,95,2,41,0.0026827421775178217,0.0026827421775178217,0.0,1,0.001,0.0026827421775178217,0.005958847848912529,0.004276105671394707,0.0016827421775178217,0.0,0.0,0,0.0016827421775178217,0.0016827421775178217,0.0
H,96,1,41,0.002437296939859314,0.002437296939859314,0.0,1,0.001,0.002437296939859314,0.00390881430988771,0.0024715173700283963,0.0014372969398593139,0.0,0.0,0,0.0014372969398593139,0.0014372969398593139,0.0
H,96,2,41,0.002437296939859314,0.002437296939859314,0.0,1,0.001,0.002437296939859314,0.005481352273761899,0.004044055333902585,0.0014372969398593139,0.0,0.0,0,0.0014372969398593139,0.0014372969398593139,0.0
H,97,1,41,0.0019041789710783213,0.0019041789710783213,0.0,1,0.001,0.0019041789710783213,0.0027976820263046426,0.0018935030552263213,0.0009041789710783213,0.0,0.0,0,0.0009041789710783213,0.0009041789710783213,0.0
H,97,2,41,0.0019041789710783213,0.0019041789710783213,0.0,1,0.001,0.0019041789710783213,0.003747305631447354,0.0028431266603690325,0.0009041789710783213,0.0,0.0,0,0.0009041789710783213,0.0009041789710783213,0.0
H,98,1,41,0.0018573347677362587,0.0018573347677362587,0.0,1,0.001,0.0018573347677362587,0.002706128259349753,0.0018487934916134943,0.0008573347677362586,0.0,0.0,0,0.0008573347677362586,0.0008573347677362586,0.0
H,98,2,41,0.0018573347677362587,0.0018573347677362587,0.0,1,0.001,0.0018573347677362587,0.003628346372806209,0.00277101160506995,0.0008573347677362586,0.0,0.0,0,0.0008573347677362586,0.0008573347677362586,0.0
H,99,1,41,0.0018487934916134943,0.0018487934916134943,0.0,1,0.001,0.0018487934916134943,0.00277101160506995,0.0019222181134564559,0.0008487934916134943,0.0,0.0,0,0.0008487934916134943,0.0008487934916134943,0.0
H,99,2,41,0.0018487934916134943,0.0018487934916134943,0.0,1,0.001,0.0018487934916134943,0.003860610958043258,0.0030118174664297637,0.0008487934916134943,0.0,0.0,0,0.0008487934916134943,0.0008487934916134943,0.0
