task,design_label,step,score_mode,worst_weight,train_net_points,base_train_points,hard_points_requested,hard_points_used,eval_net_points,train_points_per_axis,eval_points_per_axis,train_covering_radius,eval_covering_radius,beam_width,residual_threshold,train_phi,eval_phi,train_outside_residual,eval_outside_residual,train_scheduled_margin,eval_scheduled_margin,shifted_selected_fraction
H,hard_augmented,85,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002217173268030866,0.002315787838720468,1,1,0.001217173268030866,0.0013157878387204678,0.13095238095238096
H,hard_augmented,86,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002633523985516432,0.0026502606288507182,1,1,0.001633523985516432,0.0016502606288507182,0.12941176470588237
H,hard_augmented,87,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003214190443500763,0.003204265876627624,1,1,0.002214190443500763,0.002204265876627624,0.13953488372093023
H,hard_augmented,88,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00391847328523668,0.004017894840860644,1,1,0.00291847328523668,0.0030178948408606443,0.13793103448275862
H,hard_augmented,89,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004493849844373859,0.004654152662960254,1,1,0.0034938498443738593,0.0036541526629602543,0.13636363636363635
H,hard_augmented,90,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004715554948793296,0.005090487629819559,1,1,0.003715554948793296,0.004090487629819559,0.1348314606741573
H,hard_augmented,91,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004923924395614884,0.005270807588717766,1,1,0.003923924395614884,0.004270807588717766,0.13333333333333333
H,hard_augmented,92,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005463690503177219,0.005852747865052559,1,1,0.004463690503177219,0.004852747865052559,0.14285714285714285
H,hard_augmented,93,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005895126338640191,0.0063152412841529434,1,1,0.004895126338640191,0.005315241284152943,0.14130434782608695
H,hard_augmented,94,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005963114414852574,0.006549325220492872,1,1,0.004963114414852574,0.005549325220492872,0.13978494623655913
H,hard_augmented,95,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005819575502039855,0.006175666743551886,1,1,0.0048195755020398546,0.005175666743551886,0.13829787234042554
H,hard_augmented,96,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006359267026195616,0.006732760330318933,1,1,0.005359267026195616,0.005732760330318933,0.14736842105263157
H,hard_augmented,97,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006601562007670685,0.007049115377241823,1,1,0.005601562007670685,0.006049115377241823,0.14583333333333334
H,hard_augmented,98,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00679518673269113,0.007256775323422327,1,1,0.00579518673269113,0.006256775323422327,0.14432989690721648
H,hard_augmented,99,mean_worst,0.5,548,335,256,213,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007320349874159903,0.007782738058179658,1,1,0.006320349874159903,0.006782738058179658,0.14285714285714285
