task,step,score_mode,value_depth,net_points,ball_radius,points_per_axis,grid_spacing,covering_radius,beam_width,shifted_tail_length,residual_threshold,terminal_outside_residual,phi,best_value_margin,state_stage_cost,bellman_gap,mean_infidelity,worst_infidelity,mean_fidelity,worst_fidelity,shifted_selected_fraction,margin_source
H,6,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004070624530058353,0.003070624530058353,0.003070624530058353,0.0,0.002136218843576035,0.004070624530058353,0.9978637811564239,0.9959293754699416,0.2,bellman_identity
H,7,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003427329335060771,0.002427329335060771,0.002427329335060771,0.0,0.00226861218182093,0.004634868612959364,0.997731387818179,0.9953651313870406,0.16666666666666666,bellman_identity
H,7,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004634868612959364,0.003634868612959364,0.003634868612959364,0.0,0.00226861218182093,0.004634868612959364,0.997731387818179,0.9953651313870406,0.16666666666666666,bellman_identity
H,8,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003328664846942931,0.002328664846942931,0.002328664846942931,0.0,0.0022301370963679797,0.004394111002299805,0.997769862903632,0.9956058889977002,0.14285714285714285,bellman_identity
H,8,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004394111002299805,0.0033941110022998053,0.0033941110022998053,0.0,0.0022301370963679797,0.004394111002299805,0.997769862903632,0.9956058889977002,0.14285714285714285,bellman_identity
H,9,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003693614532720494,0.002693614532720494,0.002693614532720494,0.0,0.002457214268349942,0.004945601057482207,0.99754278573165,0.9950543989425178,0.125,bellman_identity
H,9,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004945601057482207,0.003945601057482207,0.003945601057482207,0.0,0.002457214268349942,0.004945601057482207,0.99754278573165,0.9950543989425178,0.125,bellman_identity
H,10,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0035703446918121627,0.0025703446918121627,0.0025703446918121627,0.0,0.0023306656463919183,0.004958716181680978,0.997669334353608,0.995041283818319,0.1111111111111111,bellman_identity
H,10,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004958716181680978,0.003958716181680978,0.003958716181680978,0.0,0.0023306656463919183,0.004958716181680978,0.997669334353608,0.995041283818319,0.1111111111111111,bellman_identity
H,11,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003942035391562217,0.0029420353915622166,0.0029420353915622166,0.0,0.002461024506307453,0.005924043541019053,0.9975389754936925,0.994075956458981,0.1,bellman_identity
H,11,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005924043541019053,0.004924043541019053,0.004924043541019053,0.0,0.002461024506307453,0.005924043541019053,0.9975389754936925,0.994075956458981,0.1,bellman_identity
H,12,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.00382013981696808,0.00282013981696808,0.00282013981696808,0.0,0.0023503799989285958,0.005879039272157938,0.9976496200010714,0.9941209607278421,0.09090909090909091,bellman_identity
H,12,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005879039272157938,0.004879039272157938,0.004879039272157938,0.0,0.0023503799989285958,0.005879039272157938,0.9976496200010714,0.9941209607278421,0.09090909090909091,bellman_identity
H,13,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0036367069328607123,0.0026367069328607122,0.0026367069328607122,0.0,0.0022971294871890653,0.005358309782686588,0.9977028705128109,0.9946416902173134,0.08333333333333333,bellman_identity
H,13,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005358309782686588,0.004358309782686588,0.004358309782686588,0.0,0.0022971294871890653,0.005358309782686588,0.9977028705128109,0.9946416902173134,0.08333333333333333,bellman_identity
H,14,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003298956837310433,0.002298956837310433,0.002298956837310433,0.0,0.0020850308650236216,0.004855703889147245,0.9979149691349763,0.9951442961108528,0.07692307692307693,bellman_identity
H,14,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004855703889147245,0.003855703889147245,0.003855703889147245,0.0,0.0020850308650236216,0.004855703889147245,0.9979149691349763,0.9951442961108528,0.07692307692307693,bellman_identity
H,15,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0033162948217258462,0.002316294821725846,0.002316294821725846,0.0,0.0019383173884938657,0.005511909732927922,0.9980616826115062,0.9944880902670721,0.07142857142857142,bellman_identity
H,15,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005511909732927922,0.004511909732927922,0.004511909732927922,0.0,0.0019383173884938657,0.005511909732927922,0.9980616826115062,0.9944880902670721,0.07142857142857142,bellman_identity
H,16,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0031554780871336707,0.0021554780871336707,0.0021554780871336707,0.0,0.0018752804741750874,0.005120790451834334,0.9981247195258249,0.9948792095481657,0.06666666666666667,bellman_identity
H,16,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005120790451834334,0.004120790451834334,0.004120790451834334,0.0,0.0018752804741750874,0.005120790451834334,0.9981247195258249,0.9948792095481657,0.06666666666666667,bellman_identity
H,17,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.00307545748969821,0.00207545748969821,0.00207545748969821,0.0,0.0018093350218798899,0.005064489871273281,0.9981906649781201,0.9949355101287267,0.0625,bellman_identity
H,17,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005064489871273281,0.004064489871273281,0.004064489871273281,0.0,0.0018093350218798899,0.005064489871273281,0.9981906649781201,0.9949355101287267,0.0625,bellman_identity
H,18,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003152686183478499,0.002152686183478499,0.002152686183478499,0.0,0.0018406834183400677,0.005248011060553726,0.9981593165816599,0.9947519889394463,0.058823529411764705,bellman_identity
H,18,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005248011060553726,0.0042480110605537255,0.0042480110605537255,0.0,0.0018406834183400677,0.005248011060553726,0.9981593165816599,0.9947519889394463,0.058823529411764705,bellman_identity
H,19,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003455258029497018,0.0024552580294970178,0.0024552580294970178,0.0,0.001993567461277281,0.005846762272878947,0.9980064325387227,0.994153237727121,0.1111111111111111,bellman_identity
H,19,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005846762272878947,0.004846762272878947,0.004846762272878947,0.0,0.001993567461277281,0.005846762272878947,0.9980064325387227,0.994153237727121,0.1111111111111111,bellman_identity
H,20,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003836647688730845,0.002836647688730845,0.002836647688730845,0.0,0.0020840879841021137,0.0070102388185149245,0.9979159120158979,0.9929897611814851,0.10526315789473684,bellman_identity
H,20,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0070102388185149245,0.0060102388185149245,0.0060102388185149245,0.0,0.0020840879841021137,0.0070102388185149245,0.9979159120158979,0.9929897611814851,0.10526315789473684,bellman_identity
H,21,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.00403973940006524,0.00303973940006524,0.00303973940006524,0.0,0.002224660638756032,0.0072603150452368315,0.997775339361244,0.9927396849547632,0.1,bellman_identity
H,21,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0072603150452368315,0.0062603150452368314,0.0062603150452368314,0.0,0.002224660638756032,0.0072603150452368315,0.997775339361244,0.9927396849547632,0.1,bellman_identity
H,22,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0040721583743118135,0.0030721583743118135,0.0030721583743118135,0.0,0.0022702718959799646,0.007207545913327396,0.99772972810402,0.9927924540866726,0.09523809523809523,bellman_identity
H,22,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.007207545913327396,0.0062075459133273956,0.0062075459133273956,0.0,0.0022702718959799646,0.007207545913327396,0.99772972810402,0.9927924540866726,0.09523809523809523,bellman_identity
H,23,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004297482873351298,0.0032974828733512975,0.0032974828733512975,0.0,0.00243001579896157,0.007469868297558913,0.9975699842010385,0.9925301317024411,0.09090909090909091,bellman_identity
H,23,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.007469868297558913,0.0064698682975589126,0.0064698682975589126,0.0,0.00243001579896157,0.007469868297558913,0.9975699842010385,0.9925301317024411,0.09090909090909091,bellman_identity
H,24,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004788525341692473,0.003788525341692473,0.003788525341692473,0.0,0.0027146158215836155,0.00829563808043543,0.9972853841784164,0.9917043619195646,0.08695652173913043,bellman_identity
H,24,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.00829563808043543,0.00729563808043543,0.00729563808043543,0.0,0.0027146158215836155,0.00829563808043543,0.9972853841784164,0.9917043619195646,0.08695652173913043,bellman_identity
H,25,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004000710288278836,0.003000710288278836,0.003000710288278836,0.0,0.0024151014535163107,0.006342435339050101,0.9975848985464837,0.9936575646609499,0.08333333333333333,bellman_identity
H,25,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.006342435339050101,0.005342435339050101,0.005342435339050101,0.0,0.0024151014535163107,0.006342435339050101,0.9975848985464837,0.9936575646609499,0.08333333333333333,bellman_identity
H,26,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0034196447896279207,0.0024196447896279207,0.0024196447896279207,0.0,0.002107600591471584,0.0052481767926253475,0.9978923994085284,0.9947518232073747,0.08,bellman_identity
H,26,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0052481767926253475,0.0042481767926253475,0.0042481767926253475,0.0,0.002107600591471584,0.0052481767926253475,0.9978923994085284,0.9947518232073747,0.08,bellman_identity
H,27,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0036799500272005014,0.0026799500272005014,0.0026799500272005014,0.0,0.0022913994795516145,0.005554202190595547,0.9977086005204484,0.9944457978094045,0.07692307692307693,bellman_identity
H,27,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005554202190595547,0.004554202190595547,0.004554202190595547,0.0,0.0022913994795516145,0.005554202190595547,0.9977086005204484,0.9944457978094045,0.07692307692307693,bellman_identity
H,28,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003987532772443892,0.002987532772443892,0.002987532772443892,0.0,0.0024391745250859527,0.0061934329894317575,0.9975608254749141,0.9938065670105682,0.07407407407407407,bellman_identity
H,28,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0061934329894317575,0.0051934329894317574,0.0051934329894317574,0.0,0.0024391745250859527,0.0061934329894317575,0.9975608254749141,0.9938065670105682,0.07407407407407407,bellman_identity
H,29,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003187782534779302,0.002187782534779302,0.002187782534779302,0.0,0.0020427633921333544,0.004580076570583791,0.9979572366078666,0.9954199234294162,0.07142857142857142,bellman_identity
H,29,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004580076570583791,0.003580076570583791,0.003580076570583791,0.0,0.0020427633921333544,0.004580076570583791,0.9979572366078666,0.9954199234294162,0.07142857142857142,bellman_identity
H,30,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0030462723032475933,0.0020462723032475933,0.0020462723032475933,0.0,0.001972975286237005,0.004293188068042353,0.998027024713763,0.9957068119319576,0.06896551724137931,bellman_identity
H,30,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004293188068042353,0.003293188068042353,0.003293188068042353,0.0,0.001972975286237005,0.004293188068042353,0.998027024713763,0.9957068119319576,0.06896551724137931,bellman_identity
H,31,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.002525457893572062,0.0015254578935720619,0.0015254578935720619,0.0,0.0016582122694764922,0.003468982496382278,0.9983417877305235,0.9965310175036177,0.06666666666666667,bellman_identity
H,31,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003468982496382278,0.002468982496382278,0.002468982496382278,0.0,0.0016582122694764922,0.003468982496382278,0.9983417877305235,0.9965310175036177,0.06666666666666667,bellman_identity
H,32,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0023791153722543526,0.0013791153722543525,0.0013791153722543525,0.0,0.0015701824383285423,0.00323573173570324,0.9984298175616715,0.9967642682642968,0.06451612903225806,bellman_identity
H,32,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.00323573173570324,0.00223573173570324,0.00223573173570324,0.0,0.0015701824383285423,0.00323573173570324,0.9984298175616715,0.9967642682642968,0.06451612903225806,bellman_identity
H,33,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0014683894342493596,0.0004683894342493596,0.0004683894342493596,0.0,0.0009672851650171653,0.0020044170769287772,0.9990327148349828,0.9979955829230712,0.0625,bellman_identity
H,33,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0020044170769287772,0.0010044170769287772,0.0010044170769287772,0.0,0.0009672851650171653,0.0020044170769287772,0.9990327148349828,0.9979955829230712,0.0625,bellman_identity
H,34,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0013242229763265766,0.00032422297632657654,0.00032422297632657654,0.0,0.0008733877397700972,0.0018033409462259176,0.9991266122602299,0.9981966590537741,0.06060606060606061,bellman_identity
H,34,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0018033409462259176,0.0008033409462259175,0.0008033409462259175,0.0,0.0008733877397700972,0.0018033409462259176,0.9991266122602299,0.9981966590537741,0.06060606060606061,bellman_identity
H,35,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0010870004764692172,8.700047646921722e-05,8.700047646921722e-05,0.0,0.0007074685007297672,0.0015181279029577999,0.9992925314992702,0.9984818720970422,0.058823529411764705,bellman_identity
H,35,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0015181279029577999,0.0005181279029577998,0.0005181279029577998,0.0,0.0007074685007297672,0.0015181279029577999,0.9992925314992702,0.9984818720970422,0.058823529411764705,bellman_identity
H,36,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,0,0.0007011164807528527,0.0,0.0,0.0,0.0004569588594412723,0.0009766304852463215,0.9995430411405587,0.9990233695147537,0.05714285714285714,bellman_identity
H,36,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,0,0.0009766304852463215,0.0,0.0,0.0,0.0004569588594412723,0.0009766304852463215,0.9995430411405587,0.9990233695147537,0.05714285714285714,bellman_identity
H,37,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,0,0.0005493098846764159,0.0,0.0,0.0,0.00038052951272721496,0.0006751214877968037,0.9996194704872727,0.9993248785122032,0.05555555555555555,bellman_identity
H,37,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,0,0.0006751214877968037,0.0,0.0,0.0,0.00038052951272721496,0.0006751214877968037,0.9996194704872727,0.9993248785122032,0.05555555555555555,bellman_identity
H,38,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,0,0.0005274006798155785,0.0,0.0,0.0,0.0003843545058176159,0.0005721846959918508,0.9996156454941824,0.9994278153040081,0.08108108108108109,bellman_identity
H,38,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,0,0.0005721846959918508,0.0,0.0,0.0,0.0003843545058176159,0.0005721846959918508,0.9996156454941824,0.9994278153040081,0.08108108108108109,bellman_identity
H,39,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,0,0.0006072778016579212,0.0,0.0,0.0,0.0004311786769933796,0.0007043964986581663,0.9995688213230066,0.9992956035013418,0.10526315789473684,bellman_identity
H,39,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,0,0.0007043964986581663,0.0,0.0,0.0,0.0004311786769933796,0.0007043964986581663,0.9995688213230066,0.9992956035013418,0.10526315789473684,bellman_identity
H,40,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,0,0.0009012859267154364,0.0,0.0,0.0,0.0005780528183496418,0.0012929324334631787,0.9994219471816503,0.9987070675665368,0.1282051282051282,bellman_identity
H,40,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0012929324334631787,0.00029293243346317863,0.00029293243346317863,0.0,0.0005780528183496418,0.0012929324334631787,0.9994219471816503,0.9987070675665368,0.1282051282051282,bellman_identity
H,41,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,0,0.0009825991369798305,0.0,0.0,0.0,0.0006417728175366201,0.0013633052777728416,0.9993582271824634,0.9986366947222272,0.15,bellman_identity
H,41,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0013633052777728416,0.0003633052777728416,0.0003633052777728416,0.0,0.0006417728175366201,0.0013633052777728416,0.9993582271824634,0.9986366947222272,0.15,bellman_identity
H,42,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.001245707050304907,0.0002457070503049069,0.0002457070503049069,0.0,0.0007981212289017666,0.0017903432856125612,0.9992018787710982,0.9982096567143874,0.17073170731707318,bellman_identity
H,42,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0017903432856125612,0.0007903432856125612,0.0007903432856125612,0.0,0.0007981212289017666,0.0017903432856125612,0.9992018787710982,0.9982096567143874,0.17073170731707318,bellman_identity
H,43,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0015660017997295875,0.0005660017997295875,0.0005660017997295875,0.0,0.0009926465944552923,0.0022934208210971807,0.9990073534055447,0.9977065791789028,0.19047619047619047,bellman_identity
H,43,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0022934208210971807,0.0012934208210971807,0.0012934208210971807,0.0,0.0009926465944552923,0.0022934208210971807,0.9990073534055447,0.9977065791789028,0.19047619047619047,bellman_identity
H,44,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0019401912335222,0.0009401912335222,0.0009401912335222,0.0,0.0012229023495737474,0.0028691555357938103,0.9987770976504262,0.9971308444642062,0.20930232558139536,bellman_identity
H,44,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0028691555357938103,0.0018691555357938103,0.0018691555357938103,0.0,0.0012229023495737474,0.0028691555357938103,0.9987770976504262,0.9971308444642062,0.20930232558139536,bellman_identity
H,45,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0024637175328875104,0.0014637175328875104,0.0014637175328875104,0.0,0.0014885532482788954,0.00390065713843446,0.9985114467517211,0.9960993428615655,0.22727272727272727,bellman_identity
H,45,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.00390065713843446,0.00290065713843446,0.00290065713843446,0.0,0.0014885532482788954,0.00390065713843446,0.9985114467517211,0.9960993428615655,0.22727272727272727,bellman_identity
H,46,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0028022256107906275,0.0018022256107906275,0.0018022256107906275,0.0,0.0016316819453582,0.00468217466172971,0.9983683180546418,0.9953178253382703,0.2222222222222222,bellman_identity
H,46,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.00468217466172971,0.00368217466172971,0.00368217466172971,0.0,0.0016316819453582,0.00468217466172971,0.9983683180546418,0.9953178253382703,0.2222222222222222,bellman_identity
H,47,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0028976269050655966,0.0018976269050655966,0.0018976269050655966,0.0,0.0017189808868692859,0.004714584072785244,0.9982810191131307,0.9952854159272148,0.21739130434782608,bellman_identity
H,47,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004714584072785244,0.003714584072785244,0.003714584072785244,0.0,0.0017189808868692859,0.004714584072785244,0.9982810191131307,0.9952854159272148,0.21739130434782608,bellman_identity
H,48,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0027940614257442598,0.0017940614257442597,0.0017940614257442597,0.0,0.0017344245818183,0.004238547375703838,0.9982655754181817,0.9957614526242962,0.2127659574468085,bellman_identity
H,48,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004238547375703838,0.0032385473757038383,0.0032385473757038383,0.0,0.0017344245818183,0.004238547375703838,0.9982655754181817,0.9957614526242962,0.2127659574468085,bellman_identity
H,49,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0033374981928902345,0.0023374981928902345,0.0023374981928902345,0.0,0.0020023139252798115,0.005340737070441692,0.9979976860747202,0.9946592629295583,0.20833333333333334,bellman_identity
H,49,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005340737070441692,0.004340737070441692,0.004340737070441692,0.0,0.0020023139252798115,0.005340737070441692,0.9979976860747202,0.9946592629295583,0.20833333333333334,bellman_identity
H,50,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003540978765391512,0.002540978765391512,0.002540978765391512,0.0,0.002174053190234488,0.005467702300628097,0.9978259468097656,0.9945322976993719,0.20408163265306123,bellman_identity
H,50,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005467702300628097,0.004467702300628097,0.004467702300628097,0.0,0.002174053190234488,0.005467702300628097,0.9978259468097656,0.9945322976993719,0.20408163265306123,bellman_identity
H,51,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.002966141429423671,0.001966141429423671,0.001966141429423671,0.0,0.0019833237071899845,0.003931270888934746,0.99801667629281,0.9960687291110653,0.2,bellman_identity
H,51,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003931270888934746,0.002931270888934746,0.002931270888934746,0.0,0.0019833237071899845,0.003931270888934746,0.99801667629281,0.9960687291110653,0.2,bellman_identity
H,52,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.00305818151884617,0.00205818151884617,0.00205818151884617,0.0,0.002035552562996301,0.0040905158233994765,0.9979644474370037,0.9959094841766005,0.19607843137254902,bellman_identity
H,52,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0040905158233994765,0.0030905158233994765,0.0030905158233994765,0.0,0.002035552562996301,0.0040905158233994765,0.9979644474370037,0.9959094841766005,0.19607843137254902,bellman_identity
H,53,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.0031905610772218805,0.0021905610772218805,0.0021905610772218805,0.0,0.0020348566065648875,0.004622817882627972,0.9979651433934351,0.995377182117372,0.19230769230769232,bellman_identity
H,53,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004622817882627972,0.003622817882627972,0.003622817882627972,0.0,0.0020348566065648875,0.004622817882627972,0.9979651433934351,0.995377182117372,0.19230769230769232,bellman_identity
H,54,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003610135958608055,0.002610135958608055,0.002610135958608055,0.0,0.0022024376437519565,0.005630793259424394,0.9977975623562481,0.9943692067405756,0.18867924528301888,bellman_identity
H,54,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005630793259424394,0.004630793259424394,0.004630793259424394,0.0,0.0022024376437519565,0.005630793259424394,0.9977975623562481,0.9943692067405756,0.18867924528301888,bellman_identity
H,55,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003824826645071788,0.002824826645071788,0.002824826645071788,0.0,0.0024096088524703627,0.005660871170405701,0.9975903911475297,0.9943391288295943,0.18518518518518517,bellman_identity
H,55,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005660871170405701,0.004660871170405701,0.004660871170405701,0.0,0.0024096088524703627,0.005660871170405701,0.9975903911475297,0.9943391288295943,0.18518518518518517,bellman_identity
H,56,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.003860105533158205,0.002860105533158205,0.002860105533158205,0.0,0.0024361085159278666,0.005695988068921354,0.9975638914840721,0.9943040119310786,0.18181818181818182,bellman_identity
H,56,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.005695988068921354,0.004695988068921354,0.004695988068921354,0.0,0.0024361085159278666,0.005695988068921354,0.9975638914840721,0.9943040119310786,0.18181818181818182,bellman_identity
H,57,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004049089864576664,0.0030490898645766642,0.0030490898645766642,0.0,0.002430689700477493,0.006473600656396683,0.9975693102995226,0.9935263993436033,0.17857142857142858,bellman_identity
H,57,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.006473600656396683,0.005473600656396683,0.005473600656396683,0.0,0.002430689700477493,0.006473600656396683,0.9975693102995226,0.9935263993436033,0.17857142857142858,bellman_identity
H,58,mean_worst,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.004607230932267224,0.003607230932267224,0.003607230932267224,0.0,0.0026157656364044195,0.007965861183451217,0.9973842343635956,0.9920341388165488,0.17543859649122806,bellman_identity
H,58,max_net,1,2145,0.08,13,0.013333333333333336,0.011547005383792518,8,5,0.001,1,0.007965861183451217,0.006965861183451217,0.006965861183451217,0.0,0.0026157656364044195,0.007965861183451217,0.9973842343635956,0.9920341388165488,0.17543859649122806,bellman_identity
