task,design_label,step,score_mode,worst_weight,train_net_points,base_train_points,hard_points_requested,hard_points_used,eval_net_points,train_points_per_axis,eval_points_per_axis,train_covering_radius,eval_covering_radius,beam_width,residual_threshold,train_phi,eval_phi,train_outside_residual,eval_outside_residual,train_scheduled_margin,eval_scheduled_margin,shifted_selected_fraction
H,coarse,64,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00581418037218151,0.005874581480122432,1,1,0.00481418037218151,0.004874581480122432,0.09523809523809523
H,coarse,65,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004733927421429751,0.004733927421429751,1,1,0.003733927421429751,0.003733927421429751,0.09375
H,coarse,66,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004116775309890075,0.00412841613868864,1,1,0.003116775309890075,0.0031284161386886397,0.1076923076923077
H,coarse,67,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003303977447132622,0.003344345254296943,1,1,0.002303977447132622,0.002344345254296943,0.10606060606060606
H,coarse,68,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0028514105957444524,0.0028514105957444524,1,1,0.0018514105957444524,0.0018514105957444524,0.1044776119402985
H,coarse,69,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0021934493909303576,0.0022091483506914145,1,1,0.0011934493909303576,0.0012091483506914144,0.10294117647058823
H,coarse,70,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0018223104387973255,0.00184456045306991,1,1,0.0008223104387973254,0.00084456045306991,0.10144927536231885
H,coarse,71,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0018939219844376076,0.0018939219844376076,1,1,0.0008939219844376076,0.0008939219844376076,0.1
H,coarse,72,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002386914215102065,0.0023905698407571396,1,1,0.001386914215102065,0.0013905698407571396,0.09859154929577464
H,coarse,73,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002963135393102001,0.0029651981555173235,1,1,0.001963135393102001,0.0019651981555173234,0.09722222222222222
H,coarse,74,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0035903039317373153,0.0036129751928610787,1,1,0.0025903039317373153,0.0026129751928610787,0.0958904109589041
H,coarse,75,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004300932009345115,0.004317701908097438,1,1,0.0033009320093451153,0.0033177019080974377,0.0945945945945946
H,coarse,76,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004978194954379678,0.004989375490063619,1,1,0.003978194954379678,0.003989375490063619,0.09333333333333334
H,coarse,77,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005572663757259733,0.005572734159696946,1,1,0.004572663757259733,0.004572734159696946,0.09210526315789473
H,coarse,78,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006044780035709296,0.006058993816707048,1,1,0.005044780035709296,0.005058993816707048,0.09090909090909091
H,coarse,79,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005676881691149438,0.0057094062283202796,1,1,0.004676881691149438,0.0047094062283202795,0.08974358974358974
H,coarse,80,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0053283994881174745,0.005450431620507623,1,1,0.0043283994881174745,0.004450431620507623,0.08860759493670886
H,coarse,81,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005099024787708073,0.005113491630690747,1,1,0.004099024787708073,0.004113491630690747,0.0875
H,coarse,82,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005224870343310872,0.005314998321962694,1,1,0.004224870343310872,0.004314998321962694,0.08641975308641975
H,coarse,83,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004502566100113792,0.004614128407600004,1,1,0.0035025661001137917,0.0036141284076000044,0.08536585365853659
H,coarse,84,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004850689200560643,0.004916454156859595,1,1,0.0038506892005606428,0.003916454156859595,0.08433734939759036
H,coarse,85,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005178897745831357,0.005269965791569575,1,1,0.004178897745831357,0.004269965791569575,0.08333333333333333
H,coarse,86,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00511231425376979,0.005174386777257234,1,1,0.00411231425376979,0.004174386777257234,0.08235294117647059
H,coarse,87,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005658175781066532,0.005711034757228561,1,1,0.004658175781066532,0.004711034757228561,0.09302325581395349
H,coarse,88,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006303762485985853,0.006381517087210575,1,1,0.005303762485985853,0.005381517087210575,0.10344827586206896
H,coarse,89,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007188048615369036,0.0072144440513362,1,1,0.006188048615369036,0.0062144440513362,0.11363636363636363
H,coarse,90,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007497349719348789,0.0075755361447577,1,1,0.006497349719348789,0.0065755361447577,0.12359550561797752
H,coarse,91,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008223134456958991,0.008308777362577957,1,1,0.0072231344569589915,0.007308777362577957,0.13333333333333333
H,coarse,92,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008911979243288015,0.008925104972280495,1,1,0.007911979243288014,0.007925104972280494,0.13186813186813187
H,coarse,93,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009790300110467554,0.009790300110467554,1,1,0.008790300110467553,0.008790300110467553,0.13043478260869565
H,coarse,94,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009836113533475688,0.010008164585977863,1,1,0.008836113533475687,0.009008164585977863,0.12903225806451613
H,coarse,95,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.010470670940831095,0.010573898269137905,1,1,0.009470670940831094,0.009573898269137904,0.1276595744680851
H,coarse,96,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.011294269585140682,0.011294269585140682,1,1,0.01029426958514068,0.01029426958514068,0.12631578947368421
H,coarse,97,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.012389832409804957,0.012389832409804957,1,1,0.011389832409804956,0.011389832409804956,0.13541666666666666
H,coarse,98,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.012940319563310876,0.012940319563310876,1,1,0.011940319563310875,0.011940319563310875,0.13402061855670103
H,coarse,99,max_net,0.25,335,335,256,0,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.012920163115346606,0.013071898891337308,1,1,0.011920163115346605,0.012071898891337307,0.1326530612244898
H,hard_augmented,1,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0017167745734371076,0.0017346119879828592,1,1,0.0007167745734371076,0.0007346119879828592,0.0
H,hard_augmented,2,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0021246344239294057,0.00213801664496871,1,1,0.0011246344239294057,0.0011380166449687099,0.0
H,hard_augmented,3,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0025910836150842,0.0025915529558262484,1,1,0.0015910836150841998,0.0015915529558262484,0.0
H,hard_augmented,4,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0030997888355939196,0.0031040781925131267,1,1,0.0020997888355939196,0.0021040781925131266,0.3333333333333333
H,hard_augmented,5,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0036797424066072892,0.003686272244258104,1,1,0.0026797424066072892,0.002686272244258104,0.25
H,hard_augmented,6,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004338774173265003,0.004352440687003911,1,1,0.003338774173265003,0.003352440687003911,0.2
H,hard_augmented,7,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004561527298658108,0.004561527298658108,1,1,0.003561527298658108,0.003561527298658108,0.16666666666666666
H,hard_augmented,8,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005174647804566002,0.005174647804566002,1,1,0.004174647804566002,0.004174647804566002,0.14285714285714285
H,hard_augmented,9,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00593979259021582,0.00593979259021582,1,1,0.00493979259021582,0.00493979259021582,0.125
H,hard_augmented,10,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006646041316857421,0.006653937684716449,1,1,0.005646041316857421,0.005653937684716449,0.1111111111111111
H,hard_augmented,11,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0069416142059267605,0.006946342151853968,1,1,0.0059416142059267605,0.005946342151853968,0.1
H,hard_augmented,12,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0073841145979546274,0.007387492889738612,1,1,0.006384114597954627,0.006387492889738612,0.09090909090909091
H,hard_augmented,13,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008098052088570507,0.008098052088570507,1,1,0.0070980520885705065,0.0070980520885705065,0.08333333333333333
H,hard_augmented,14,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008792758474893692,0.008792758474893692,1,1,0.0077927584748936915,0.0077927584748936915,0.07692307692307693
H,hard_augmented,15,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006485900600461836,0.006642753617659647,1,1,0.005485900600461836,0.005642753617659647,0.07142857142857142
H,hard_augmented,16,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007132405656646412,0.0072800376600477,1,1,0.006132405656646412,0.0062800376600477,0.13333333333333333
H,hard_augmented,17,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007134622669446644,0.007245988798547542,1,1,0.006134622669446644,0.006245988798547542,0.125
H,hard_augmented,18,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006018766588493207,0.0061068658481897575,1,1,0.005018766588493207,0.0051068658481897575,0.11764705882352941
H,hard_augmented,19,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00658076739094815,0.00658076739094815,1,1,0.00558076739094815,0.00558076739094815,0.1111111111111111
H,hard_augmented,20,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005496298704768421,0.0055619304135161585,1,1,0.004496298704768421,0.0045619304135161584,0.10526315789473684
H,hard_augmented,21,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005731560794568713,0.00582328729556747,1,1,0.004731560794568713,0.00482328729556747,0.1
H,hard_augmented,22,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006037604268054331,0.006082606391998313,1,1,0.005037604268054331,0.005082606391998313,0.09523809523809523
H,hard_augmented,23,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00637677395767744,0.006426567796375959,1,1,0.00537677395767744,0.005426567796375959,0.09090909090909091
H,hard_augmented,24,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007121607535012897,0.007147087446371714,1,1,0.006121607535012897,0.006147087446371714,0.13043478260869565
H,hard_augmented,25,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0079351518440951,0.00801981198030366,1,1,0.006935151844095101,0.007019811980303659,0.125
H,hard_augmented,26,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008131838850315098,0.008258490075056635,1,1,0.0071318388503150984,0.007258490075056635,0.12
H,hard_augmented,27,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008563973664463598,0.008591155391842853,1,1,0.007563973664463598,0.007591155391842853,0.11538461538461539
H,hard_augmented,28,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009109360492639218,0.009109360492639218,1,1,0.008109360492639217,0.008109360492639217,0.1111111111111111
H,hard_augmented,29,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.010003189162708925,0.010003189162708925,1,1,0.009003189162708924,0.009003189162708924,0.10714285714285714
H,hard_augmented,30,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009962579454725895,0.009962579454725895,1,1,0.008962579454725894,0.008962579454725894,0.10344827586206896
H,hard_augmented,31,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.010012161145746878,0.010126338486049824,1,1,0.009012161145746878,0.009126338486049823,0.1
H,hard_augmented,32,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009867036579094712,0.009867036579094712,1,1,0.008867036579094711,0.008867036579094711,0.0967741935483871
H,hard_augmented,33,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.010617543213919278,0.01065271836093229,1,1,0.009617543213919277,0.009652718360932289,0.09375
H,hard_augmented,34,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.010703023244257537,0.01070490853009054,1,1,0.009703023244257536,0.009704908530090539,0.09090909090909091
H,hard_augmented,35,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.011331582188603306,0.011334073733017203,1,1,0.010331582188603305,0.010334073733017202,0.08823529411764706
H,hard_augmented,36,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008953023600422938,0.008953023600422938,1,1,0.007953023600422937,0.007953023600422937,0.08571428571428572
H,hard_augmented,37,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008067754942159722,0.00811321978832158,1,1,0.007067754942159722,0.0071132197883215795,0.1111111111111111
H,hard_augmented,38,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0066821207976437424,0.0066821207976437424,1,1,0.005682120797643742,0.005682120797643742,0.10810810810810811
H,hard_augmented,39,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004979853657045341,0.004991096533414674,1,1,0.003979853657045341,0.003991096533414674,0.10526315789473684
H,hard_augmented,40,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004379037867689783,0.004381669078134198,1,1,0.0033790378676897834,0.0033816690781341982,0.10256410256410256
H,hard_augmented,41,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0038915893834055026,0.0038993573636223466,1,1,0.0028915893834055026,0.0028993573636223466,0.1
H,hard_augmented,42,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0034972009027417483,0.003500939895799249,1,1,0.0024972009027417483,0.0025009398957992488,0.0975609756097561
H,hard_augmented,43,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004019621825677944,0.004019621825677944,1,1,0.0030196218256779437,0.0030196218256779437,0.09523809523809523
H,hard_augmented,44,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004656989380177667,0.004656989380177667,1,1,0.0036569893801776674,0.0036569893801776674,0.11627906976744186
H,hard_augmented,45,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005191251430621602,0.005231744785426429,1,1,0.004191251430621602,0.004231744785426429,0.11363636363636363
H,hard_augmented,46,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0059900083676270865,0.0060883250553454005,1,1,0.0049900083676270865,0.0050883250553454005,0.1111111111111111
H,hard_augmented,47,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006983675537033385,0.007049550709219421,1,1,0.005983675537033385,0.006049550709219421,0.10869565217391304
H,hard_augmented,48,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007926746246180172,0.00804842897579272,1,1,0.006926746246180172,0.007048428975792721,0.10638297872340426
H,hard_augmented,49,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008562800588027164,0.008562800588027164,1,1,0.007562800588027164,0.007562800588027164,0.10416666666666667
H,hard_augmented,50,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009383390673959324,0.009428786508879572,1,1,0.008383390673959323,0.008428786508879571,0.10204081632653061
H,hard_augmented,51,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009047293273833024,0.009047293273833024,1,1,0.008047293273833023,0.008047293273833023,0.1
H,hard_augmented,52,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00915335985687249,0.009259046837869489,1,1,0.008153359856872489,0.008259046837869488,0.09803921568627451
H,hard_augmented,53,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009714991074746271,0.009733883951204003,1,1,0.00871499107474627,0.008733883951204002,0.09615384615384616
H,hard_augmented,54,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.010292605664973808,0.010336317932476802,1,1,0.009292605664973808,0.0093363179324768,0.09433962264150944
H,hard_augmented,55,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.011416362970546823,0.011416362970546823,1,1,0.010416362970546822,0.010416362970546822,0.1111111111111111
H,hard_augmented,56,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009923563699008042,0.009923563699008042,1,1,0.008923563699008041,0.008923563699008041,0.10909090909090909
H,hard_augmented,57,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00993429521973277,0.00993429521973277,1,1,0.008934295219732769,0.008934295219732769,0.10714285714285714
H,hard_augmented,58,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008694782912044619,0.008694782912044619,1,1,0.0076947829120446185,0.0076947829120446185,0.10526315789473684
H,hard_augmented,59,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00885825259699724,0.00885825259699724,1,1,0.00785825259699724,0.00785825259699724,0.10344827586206896
H,hard_augmented,60,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.009125528559864926,0.009177877621069364,1,1,0.008125528559864925,0.008177877621069363,0.1016949152542373
H,hard_augmented,61,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0082373162310585,0.0082373162310585,1,1,0.0072373162310585,0.0072373162310585,0.1
H,hard_augmented,62,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.007880111781957133,0.007880111781957133,1,1,0.006880111781957133,0.006880111781957133,0.09836065573770492
H,hard_augmented,63,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005541718545707508,0.005541718545707508,1,1,0.004541718545707508,0.004541718545707508,0.0967741935483871
H,hard_augmented,64,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005095817878872033,0.005095817878872033,1,1,0.004095817878872033,0.004095817878872033,0.09523809523809523
H,hard_augmented,65,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004391913159581207,0.0044199527537318595,1,1,0.0033919131595812066,0.0034199527537318595,0.09375
H,hard_augmented,66,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0037628974081000965,0.0038347484250390584,1,1,0.0027628974081000965,0.0028347484250390584,0.1076923076923077
H,hard_augmented,67,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.003065005328211745,0.003069723397014279,1,1,0.002065005328211745,0.002069723397014279,0.10606060606060606
H,hard_augmented,68,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002702732684320086,0.002711526438769374,1,1,0.001702732684320086,0.0017115264387693738,0.11940298507462686
H,hard_augmented,69,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0025098181114870943,0.0025098181114870943,1,1,0.0015098181114870943,0.0015098181114870943,0.11764705882352941
H,hard_augmented,70,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002207008481421191,0.0022122959490616934,1,1,0.001207008481421191,0.0012122959490616933,0.11594202898550725
H,hard_augmented,71,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0022167349939500314,0.0022562963404393344,1,1,0.0012167349939500314,0.0012562963404393343,0.11428571428571428
H,hard_augmented,72,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.002739462611668131,0.002739462611668131,1,1,0.0017394626116681309,0.0017394626116681309,0.11267605633802817
H,hard_augmented,73,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0032497575830169323,0.0032693618525108104,1,1,0.0022497575830169323,0.0022693618525108103,0.1111111111111111
H,hard_augmented,74,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0038003977156655377,0.0038210747022835445,1,1,0.0028003977156655377,0.0028210747022835445,0.1095890410958904
H,hard_augmented,75,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004231118915055343,0.004231118915055343,1,1,0.003231118915055343,0.003231118915055343,0.10810810810810811
H,hard_augmented,76,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004726596354958534,0.004757328434122465,1,1,0.0037265963549585343,0.0037573284341224653,0.10666666666666667
H,hard_augmented,77,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00501391081958269,0.005049949935138298,1,1,0.00401391081958269,0.004049949935138298,0.10526315789473684
H,hard_augmented,78,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005108979384610524,0.005171847654326989,1,1,0.004108979384610524,0.004171847654326989,0.1038961038961039
H,hard_augmented,79,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004889771481958238,0.004966202532922903,1,1,0.0038897714819582383,0.003966202532922903,0.10256410256410256
H,hard_augmented,80,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004704103522070513,0.004750686938001625,1,1,0.003704103522070513,0.0037506869380016248,0.10126582278481013
H,hard_augmented,81,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004571367639595092,0.004627359836866907,1,1,0.003571367639595092,0.0036273598368669066,0.1
H,hard_augmented,82,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004336006780387369,0.004407571423497791,1,1,0.003336006780387369,0.0034075714234977914,0.09876543209876543
H,hard_augmented,83,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004542239961537353,0.004558813702981501,1,1,0.003542239961537353,0.003558813702981501,0.0975609756097561
H,hard_augmented,84,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.004902170972985509,0.004902170972985509,1,1,0.003902170972985509,0.003902170972985509,0.0963855421686747
H,hard_augmented,85,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005153084977802869,0.005153084977802869,1,1,0.004153084977802869,0.004153084977802869,0.09523809523809523
H,hard_augmented,86,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005450942553214655,0.005450942553214655,1,1,0.004450942553214655,0.004450942553214655,0.09411764705882353
H,hard_augmented,87,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.005741774365255914,0.005842948052776409,1,1,0.004741774365255914,0.004842948052776409,0.09302325581395349
H,hard_augmented,88,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0066450819342955825,0.0067712925439873395,1,1,0.0056450819342955825,0.0057712925439873395,0.09195402298850575
H,hard_augmented,89,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.006842554546594659,0.006893594149572024,1,1,0.005842554546594659,0.005893594149572024,0.09090909090909091
H,hard_augmented,90,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.0076697102984266685,0.007817803946987834,1,1,0.0066697102984266685,0.0068178039469878335,0.0898876404494382
H,hard_augmented,91,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.008510331968449636,0.008624728174106311,1,1,0.007510331968449636,0.007624728174106311,0.08888888888888889
H,hard_augmented,92,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.00964292990773541,0.009802223191099024,1,1,0.008642929907735408,0.008802223191099023,0.08791208791208792
H,hard_augmented,93,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.010809372212405743,0.010809372212405743,1,1,0.009809372212405743,0.009809372212405743,0.08695652173913043
H,hard_augmented,94,max_net,0.25,549,335,256,214,2145,7,13,0.023094010767585035,0.011547005383792518,8,0.001,0.011766091148412539,0.011775258993712567,1,1,0.010766091148412538,0.010775258993712566,0.08602150537634409
