system,disorder_strength,seed,tail_infidelity_mean,tail_stability_range,final_fidelity,pulse_energy,task,config,horizon_steps,beam_width,segments,n_train_strengths,n_train_seeds
horizon_lyapunov_H,0.08,57,0.004223464075200435,0.012763348121031859,0.9989301775867492,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,58,0.00983393487565577,0.02122974613468087,0.9989972106091587,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,59,0.004434958980767882,0.013716912122514247,0.9974293163708946,2.3825,H,q6_b3,6,3,100,2,8
horizon_lyapunov_H,0.08,10,0.0018444820937015246,0.00431276038821049,0.9970483877743278,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,11,0.003452032395401906,0.0061483324244162585,0.9971740757725088,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,12,0.003588993346049409,0.005879584306594077,0.9964460475976282,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,13,0.002667495887912348,0.006803642779726227,0.9928951393261456,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,14,0.0031695816766952162,0.005445214583997826,0.9956688443076369,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,15,0.004459544673724415,0.0075876754195012275,0.9956465131085699,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,16,0.00526607258585929,0.007531138696251327,0.9978476433430807,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,17,0.0033840546651935526,0.005491527901166471,0.9946276464668963,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,18,0.004102382206803569,0.00783274098488096,0.9948620000999578,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,19,0.004657479018794526,0.006693821237412023,0.9950220069265879,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,20,0.004281264140077737,0.00662241811604436,0.9976502051867078,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,21,0.003463593312891155,0.004630865165351494,0.996276727679587,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,22,0.0016751121524959337,0.0036961299993718555,0.9970381062141385,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,23,0.0024164585118398875,0.0046708055752054944,0.9946452726734485,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,24,0.00380846077689323,0.006105344725835127,0.995323460085583,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,25,0.003750195127907609,0.006180108960381014,0.9965024816862742,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,26,0.004086508931393787,0.007877149608840228,0.9946589946732951,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,27,0.001159463710333158,0.002483730764717418,0.9971733831621115,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,28,0.0037222225569518283,0.00720392520160229,0.9964385060035934,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,29,0.002875885383174356,0.006377466497158091,0.9970427091229188,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,30,0.0035406852838871213,0.005514252370074413,0.9947976141926881,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,31,0.00554457687575186,0.007647762465268215,0.9980283694481235,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,32,0.0024007584314852393,0.004271892751089634,0.9946107117033117,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,33,0.0023811713347065477,0.005566221327065635,0.995623249567227,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,34,0.003719251871534234,0.005745460418459913,0.9979670368559935,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,35,0.005803553000558358,0.008020101958608583,0.9970816371986974,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,36,0.0031310807230460944,0.0062751373581381165,0.9965862769705015,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,37,0.0036221097893740454,0.005622757316759874,0.9957864512455619,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,38,0.0015859238888415793,0.004445334014327673,0.9951801311257175,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,39,0.0033344907529637598,0.005427158294065593,0.9961314192431594,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,40,0.002064314147272473,0.004691981147576851,0.9962179056502041,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,41,0.004594673254338145,0.007946930104473227,0.9960004767045942,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,42,0.0029998232543561095,0.006712020439742616,0.9946941587327597,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,43,0.0036608962048868755,0.005096457836137547,0.9952063909743911,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,44,0.0014991852459952805,0.004373353053317652,0.9952858175960009,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,45,0.0038344311003510666,0.007668257767044606,0.9945874584192878,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,46,0.004167132146158672,0.008355054264073902,0.9939594454848031,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,47,0.0016127146736000242,0.0043414576226291635,0.9996697802114775,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,48,0.004298240941878346,0.0076521984801015686,0.9939957681023147,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,49,0.0028507610703686244,0.005127556149560286,0.9944280115252503,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,50,0.0020726624898786115,0.004774492412697118,0.9963387689021361,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,51,0.0037313145802405157,0.0073558224750192025,0.9948841269672024,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,52,0.004388374541648638,0.007993975698073585,0.9959539490522521,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,53,0.0033747266561694783,0.006360491261233614,0.9962011639810012,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,54,0.005727547299924915,0.009077352389172733,0.9979156173939122,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,55,0.003005045694287051,0.007397941470588254,0.9920138624316948,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,56,0.005279901545995336,0.007733708603368528,0.9987665076381508,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,57,0.0026382425348908506,0.005771891724125289,0.9995073019947835,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,58,0.001729104886224004,0.004690635429649981,0.999684423776134,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,59,0.004984566767671915,0.007267322919364827,0.9973901352311041,4.4075,H,q6_b6,6,6,100,2,8
horizon_lyapunov_H,0.08,10,0.0013608393847571573,0.002759357995469447,0.99943208680442,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,11,0.0010710727468171328,0.0023824706103309223,0.9985291504125984,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,12,0.0010361368617673053,0.002611612632479665,0.9987339275722656,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,13,0.00152674627711703,0.004119462022928233,0.9954087159235616,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,14,0.0009035499245163452,0.0025051793557130386,0.9994548323188015,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,15,0.0013757079915067113,0.0018115549176181966,0.9982371683127734,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,16,0.0014695122945223914,0.003613005236885347,0.9981552764870563,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,17,0.0009669074362896403,0.0029972273301969166,0.999208171019767,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,18,0.0014832148131417417,0.003978320527246115,0.9959199358455049,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,19,0.001234940440888502,0.004051496867974347,0.9990908867188845,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,20,0.0012508865762139085,0.0030134496289494495,0.9983506765509156,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,21,0.0015951732943590927,0.006085138239379839,0.9985344468697511,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,22,0.0012623506366873055,0.0028331475519574045,0.9993730358541939,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,23,0.0008806308795592415,0.0020498571736075055,0.9988819762345384,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,24,0.001062008480055443,0.0037124180938827855,0.9993813941847911,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,25,0.0011098989211660013,0.003967763304084437,0.9995913586827176,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,26,0.0013078128065188471,0.0028867731778787764,0.9969186014076269,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,27,0.0009561196131985408,0.00154322410748986,0.9980513664605477,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,28,0.0019117731113943808,0.0038827093233635424,0.9996290335805658,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,29,0.0019498449247479762,0.0036366816969701787,0.9996553993120154,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,30,0.001047103613198898,0.00368030474076253,0.9991445710276692,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,31,0.0015496621864025699,0.0036234357429606456,0.9979555540123916,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,32,0.0008892917011212335,0.002574080050018135,0.9988146556980801,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,33,0.001760153348938896,0.004748048424074169,0.9948252866692595,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,34,0.0017978822015865194,0.004848370417153802,0.9951858221222258,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,35,0.0015755850402661936,0.004226890634490221,0.998486296368457,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,36,0.0016411834218838333,0.0028034078278756924,0.9995043729753939,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,37,0.000949236492534475,0.002832414668428651,0.9996345975085495,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,38,0.0009402029326946158,0.0012310005871644103,0.998149827579746,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,39,0.0009781719641985768,0.002391489308653183,0.9987842847089689,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,40,0.0012034131956233267,0.002195642679602483,0.9991553705143645,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,41,0.001900707338017293,0.004315863245321294,0.9995202984149465,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,42,0.0017415850233185222,0.004866490169286974,0.9947492407544565,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,43,0.0014560647657963948,0.005729136720387218,0.9985034739613049,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,44,0.0009635977255483581,0.001339067387093329,0.9980188913761455,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,45,0.001230099430456631,0.0022788567200355825,0.9974595474131921,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,46,0.0015189695852674903,0.004328711816402153,0.9990430515338169,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,47,0.001710083290454401,0.0055537924988837695,0.9993001190210611,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,48,0.0011953478273778514,0.003865246085326235,0.9991028666790766,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,49,0.0008888579328206959,0.0023361320340568037,0.9988344831897554,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,50,0.0017260425131892018,0.004516077717476641,0.9950348712865118,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,51,0.0012221470994796958,0.001802798687974727,0.9979612095081951,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,52,0.0019383867840616683,0.004457563609605475,0.9995717021612385,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,53,0.0017933117648941041,0.004975325874389647,0.9948059855754544,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,54,0.0016346370153061845,0.0031225732274133833,0.9971969851561481,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,55,0.0012065642048993488,0.0030717296323452548,0.996509831689802,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,56,0.0015989129485033551,0.0030984053660991773,0.9972768489461914,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,57,0.0013885874304357313,0.0031801842069099084,0.9970024510337383,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,58,0.0016683905827454826,0.0055815952198334795,0.9992961061761172,5.6075,H,q6_b8,6,8,100,2,8
horizon_lyapunov_H,0.08,59,0.0013720750762210418,0.003625884920959832,0.998422145072567,5.6075,H,q6_b8,6,8,100,2,8
